fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,candidate_model,independence_claim,component_p,fitted_phylogenetic_parameter,component_fit_pass
data__published_main__integrated__literal_largest100_eligible__high_qc__none,integrated,data,published_main,literal_largest100_eligible,high_qc,NA,18,te_cell_bypass,cs ~ even + ns + iod,0.4590335391913074,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,morphology_null,ns ~ iod,5.915448095397039e-4,1,FALSE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,morphology_null,cs ~ ns,8.233925890946726e-4,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,morphology_null,cs ~ iod,0.09500569131936333,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_to_nucleus,cs ~ iod,0.09500569131936333,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_to_nucleus,cs ~ iod + ns,0.0041003579260846575,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_to_cell,ns ~ iod,5.915448095397039e-4,1,FALSE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_to_cell,cs ~ iod + ns,0.0041003579260846575,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__literal_largest50_eligible__high_qc__none,iod_morphology,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.5347225193963661,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,ns ~ iod,5.915448095397039e-4,1,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ ns,8.233925890946726e-4,9.999999999999994e-8,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,ns ~ even,0.02616301545357618,9.999999999999994e-8,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,ns ~ ltr,0.05275921792732689,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ iod,0.09500569131936333,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,iod ~ even,0.05617295791622785,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,iod ~ ltr,0.018922710400902685,9.999999999999994e-8,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ even,0.22513179558432508,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,cs ~ ltr,0.1531978668438469,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,integrated_null,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,iod ~ ltr,0.018922710400902685,9.999999999999994e-8,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,ns ~ iod + ltr,0.4005507835111841,1,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,cs ~ ns + ltr,0.90660998083852,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,iod ~ even,0.05617295791622785,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,ns ~ iod + even,0.20535059517786106,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,cs ~ ns + even,0.6371122434809238,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,iod_morphology_only,cs ~ ns + iod,0.5347225193963661,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,ns ~ iod + ltr,0.4005507835111841,1,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,cs ~ ns + ltr,0.90660998083852,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.33644082367448,1,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.5385077539222065,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.5925532131854497,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,ns ~ iod + even,0.20535059517786106,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,cs ~ ns + even,0.6371122434809238,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,ns ~ iod + ltr,0.4005507835111841,1,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,cs ~ ns + ltr,0.90660998083852,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_additive_chain,cs ~ even + ltr + ns + iod,0.4886049113894848,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,ns ~ even + iod + ltr,0.21074509816452666,1,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,cs ~ ns + ltr,0.90660998083852,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,cs ~ ns + even,0.6371122434809238,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_nucleus_bypass,cs ~ even + ns + iod,0.5925532131854497,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,ns ~ iod + ltr,0.4005507835111841,1,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,cs ~ even + ns + ltr,0.668041577930462,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,ns ~ iod + even,0.20535059517786106,9.999999999999994e-8,TRUE
data__published_main__integrated__literal_largest50_eligible__high_qc__none,integrated,data,published_main,literal_largest50_eligible,high_qc,NA,18,te_cell_bypass,cs ~ even + ns + iod,0.5925532131854497,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,morphology_null,ns ~ iod,0.0015803323058692343,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,morphology_null,cs ~ ns,0.010451912683696706,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,morphology_null,cs ~ iod,0.3919949439825623,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,iod_to_nucleus,cs ~ iod,0.3919949439825623,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,iod_to_nucleus,cs ~ iod + ns,0.00795724326551177,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,iod_to_cell,ns ~ iod,0.0015803323058692343,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,iod_to_cell,cs ~ iod + ns,0.00795724326551177,9.999999999999994e-8,FALSE
data__published_main__iod_morphology__manual_keep_pool__high_qc__none,iod_morphology,data,published_main,manual_keep_pool,high_qc,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.206967118692666,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,ns ~ iod,0.0015803323058692343,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ ns,0.010451912683696706,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,ns ~ even,0.09431555287872277,1.815071442423642e-7,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,ns ~ ltr,0.021676701952825204,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ iod,0.3919949439825623,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,iod ~ even,0.05617295791622785,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,iod ~ ltr,0.018922710400902685,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ even,0.44006432768162596,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,cs ~ ltr,0.0663877308074587,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,integrated_null,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,iod ~ ltr,0.018922710400902685,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,ns ~ iod + ltr,0.30601485391213284,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,iod ~ even,0.05617295791622785,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,ns ~ iod + even,0.588243572026984,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,cs ~ ns + even,0.8195381874713535,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,iod_morphology_only,cs ~ ns + iod,0.206967118692666,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_evenness_chain,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_evenness_chain,ns ~ iod + ltr,0.30601485391213284,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_evenness_chain,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.999873913527036,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.455720536780563,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.22917680903610327,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_additive_chain,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_additive_chain,ns ~ iod + even,0.588243572026984,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_additive_chain,cs ~ ns + even,0.8195381874713535,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_additive_chain,ns ~ iod + ltr,0.30601485391213284,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_additive_chain,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_additive_chain,cs ~ even + ltr + ns + iod,0.15747640257564008,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_nucleus_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_nucleus_bypass,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_nucleus_bypass,ns ~ even + iod + ltr,0.4018967588417386,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_nucleus_bypass,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_nucleus_bypass,cs ~ ns + even,0.8195381874713535,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_nucleus_bypass,cs ~ even + ns + iod,0.22917680903610327,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_cell_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_cell_bypass,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_cell_bypass,ns ~ iod + ltr,0.30601485391213284,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_cell_bypass,cs ~ even + ns + ltr,0.32161526303088395,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_cell_bypass,ns ~ iod + even,0.588243572026984,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__high_qc__none,integrated,data,published_main,manual_keep_pool,high_qc,NA,18,te_cell_bypass,cs ~ even + ns + iod,0.22917680903610327,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,proxy_null,iod ~ ltr,0.018061609104563853,9.999999999999994e-8,FALSE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,proxy_null,iod ~ even,0.07393300057882314,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,proxy_null,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,ltr_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,ltr_only,iod ~ ltr + even,0.6544650325991601,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,evenness_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,evenness_only,iod ~ even + ltr,0.11825127649091044,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,additive_composition,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,18,mediated_evenness,iod ~ even + ltr,0.11825127649091044,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,proxy_null,iod ~ ti,0.43665139534966746,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,proxy_null,iod ~ ltr,0.09016936878362322,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,proxy_null,iod ~ even,0.492468909707768,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,proxy_null,ti ~ ltr,0.4232669013972783,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,proxy_null,ti ~ even,0.3315584488519414,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,proxy_null,ltr ~ even,4.3644707532167665e-4,1,FALSE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_only,ltr ~ even,4.3644707532167665e-4,1,FALSE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_only,ti ~ even,0.3315584488519414,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_only,iod ~ ti + even,0.6225314418110437,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_only,ti ~ ltr,0.4232669013972783,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_only,iod ~ ti + ltr,0.12811795579559182,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,ltr_terminal_internal_chain,ltr ~ even,4.3644707532167665e-4,1,FALSE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,ltr_terminal_internal_chain,ti ~ ltr + even,0.53532804036305,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,ltr_terminal_internal_chain,iod ~ ti + even,0.6225314418110437,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,ltr_terminal_internal_chain,iod ~ ti + ltr,0.12811795579559182,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_evenness_additive,ltr ~ even,4.3644707532167665e-4,1,FALSE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_evenness_additive,ti ~ ltr,0.4232669013972783,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_evenness_additive,iod ~ even + ti + ltr,0.15610473745814887,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,terminal_internal_evenness_additive,ti ~ even,0.3315584488519414,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,te_terminal_internal_state,ltr ~ even,4.3644707532167665e-4,1,FALSE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,te_terminal_internal_state,iod ~ ti + even,0.6225314418110437,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,data,published_main,image_balanced_selected50,image_qc_pass,NA,16,te_terminal_internal_state,iod ~ ti + ltr,0.12811795579559182,9.999999999999994e-8,TRUE
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,morphology_null,ns ~ iod,0.0013885083844354723,0.9005793239668495,FALSE
data__published_main__iod_morphology__composite_selected50__image_qc_pass__none,iod_morphology,data,published_main,composite_selected50,image_qc_pass,NA,18,morphology_null,cs ~ ns,0.007362344105153009,9.999999999999994e-8,FALSE
