species,te_level,composition_mode,feature,closed_proportion,clr_value
auriculatus,superfamily,classified_conditional,L2,0.07926864498259933,3.4055177487386366
auriculatus,superfamily,classified_conditional,MITE,0.0022257880336308193,-0.1672138789345281
auriculatus,superfamily,classified_conditional,MULE,0.00012212798747517802,-3.070010610747736
auriculatus,superfamily,classified_conditional,Maverick,0.006959876406962178,0.9728368123014519
auriculatus,superfamily,classified_conditional,Mutator,0.027182031755621724,2.3352312535248476
auriculatus,superfamily,classified_conditional,P,8.695337927570801e-05,-3.409708078618398
auriculatus,superfamily,classified_conditional,PIF-Harbinger,0.05289821694036465,3.001044727798063
auriculatus,superfamily,classified_conditional,Penelope,4.451323606305601e-05,-4.079293598683932
auriculatus,superfamily,classified_conditional,PiggyBac,0.0006892742426488711,-1.33944096145889
auriculatus,superfamily,classified_conditional,Tc1-mariner,0.01042174848015531,1.3765699183802598
auriculatus,superfamily,classified_conditional,hAT,0.09463748848520116,3.5827287774899004
auriculatus,superfamily,classified_conditional,tRNA,0.0006711759478641131,-1.3660488632670766
bairdi,superfamily,classified_conditional,Academ,0.00024812611134972343,-2.3838849803367896
bairdi,superfamily,classified_conditional,CACTA,0.008439818650714552,1.142893989717452
bairdi,superfamily,classified_conditional,Copia,0.006115923312674272,0.8208289174067236
bairdi,superfamily,classified_conditional,Cyrypton,0.001366948412410165,-0.6774860125602897
bairdi,superfamily,classified_conditional,DIRS,0.07217469023950833,3.2890226019647852
bairdi,superfamily,classified_conditional,EnSpm,0.00042009633819297575,-1.8573380491349871
bairdi,superfamily,classified_conditional,Gypsy,0.5979433371670835,5.403429163782594
bairdi,superfamily,classified_conditional,Helitron,0.0014000028589116935,-0.6535925530784965
bairdi,superfamily,classified_conditional,IS3EU,3.3422967804737676e-05,-4.3885787882814
bairdi,superfamily,classified_conditional,Jockey,0.0009312413682334987,-1.0613036101197384
bairdi,superfamily,classified_conditional,Kolobok,0.0001757583386807905,-2.728712134930918
bairdi,superfamily,classified_conditional,L1,0.0528071261356853,2.9765793145189057
bairdi,superfamily,classified_conditional,L2,0.08632451077340264,3.468046744218215
bairdi,superfamily,classified_conditional,MITE,0.0022874954838641567,-0.16260928787885032
bairdi,superfamily,classified_conditional,MULE,0.0001125533456871158,-3.1743948176192447
bairdi,superfamily,classified_conditional,Maverick,0.005993942761311866,0.800682587740785
bairdi,superfamily,classified_conditional,Mutator,0.020680641402091273,2.0391312329568634
bairdi,superfamily,classified_conditional,P,6.243564494833621e-05,-3.763685765329294
bairdi,superfamily,classified_conditional,PIF-Harbinger,0.044074602260910034,2.7958168723231007
bairdi,superfamily,classified_conditional,Penelope,3.8760544212589586e-05,-4.2404192832630585
bairdi,superfamily,classified_conditional,PiggyBac,0.0004444941235622899,-1.8008852762252783
bairdi,superfamily,classified_conditional,Tc1-mariner,0.011188701609699498,1.4248376525094946
bairdi,superfamily,classified_conditional,hAT,0.08543321567863976,3.4576681357714723
bairdi,superfamily,classified_conditional,tRNA,0.001302154470420834,-0.7260466541520829
balsameus,superfamily,classified_conditional,Academ,0.0003947076275163915,-2.062618275897112
balsameus,superfamily,classified_conditional,CACTA,0.009658781170558581,1.134859163201713
balsameus,superfamily,classified_conditional,Copia,0.007980422245622665,0.9439830188049401
balsameus,superfamily,classified_conditional,Cyrypton,0.0019286262587703599,-0.4762003377837791
balsameus,superfamily,classified_conditional,DIRS,0.08451821203758031,3.303958733970231
balsameus,superfamily,classified_conditional,EnSpm,0.0004053391415433565,-2.036039480003513
balsameus,superfamily,classified_conditional,Gypsy,0.5395799751528502,5.1577827088631905
balsameus,superfamily,classified_conditional,Helitron,0.0019576802182023033,-0.46124809410430245
balsameus,superfamily,classified_conditional,IS3EU,2.4474353414807513e-05,-4.843137813346444
balsameus,superfamily,classified_conditional,Jockey,0.0009868877598030723,-1.1462072687952505
balsameus,superfamily,classified_conditional,Kolobok,0.0002582796439541154,-2.4867206939937843
balsameus,superfamily,classified_conditional,L1,0.05585714786140741,2.8897891962782314
balsameus,superfamily,classified_conditional,L2,0.1029020561914911,3.500769320822725
balsameus,superfamily,classified_conditional,MITE,0.002124386412310014,-0.3795252907095641
balsameus,superfamily,classified_conditional,MULE,0.00016681288265790582,-2.923890862122019
balsameus,superfamily,classified_conditional,Maverick,0.004039312527628417,0.2630662068222689
balsameus,superfamily,classified_conditional,Mutator,0.02654300172767571,2.1457578202887246
balsameus,superfamily,classified_conditional,P,8.977174695498119e-05,-3.543493279302232
balsameus,superfamily,classified_conditional,PIF-Harbinger,0.04960475472887098,2.7710783863634068
balsameus,superfamily,classified_conditional,Penelope,0.00016275738414360506,-2.9485029320828664
balsameus,superfamily,classified_conditional,PiggyBac,0.0003495583666806065,-2.1840930349767804
balsameus,superfamily,classified_conditional,Tc1-mariner,0.013487319798421106,1.4687416656167054
balsameus,superfamily,classified_conditional,hAT,0.09630239716249642,3.434484906905162
balsameus,superfamily,classified_conditional,tRNA,0.0006773375994457143,-1.5225937648196766
campi,superfamily,classified_conditional,Academ,0.000317569898677833,-2.1619924387188076
campi,superfamily,classified_conditional,CACTA,0.010013203618232987,1.2889694767509576
campi,superfamily,classified_conditional,Copia,0.00723504585259911,0.9640015905168458
campi,superfamily,classified_conditional,Cyrypton,0.0015981163709350619,-0.5461094395996229
campi,superfamily,classified_conditional,DIRS,0.07899349925722624,3.354430454042734
campi,superfamily,classified_conditional,EnSpm,0.00033755479987260993,-2.100962519012457
campi,superfamily,classified_conditional,Gypsy,0.5545385050747534,5.3032011382968545
campi,superfamily,classified_conditional,Helitron,0.0016676470580893976,-0.5035214214779167
campi,superfamily,classified_conditional,IS3EU,8.732017276104999e-06,-5.755693968969619
campi,superfamily,classified_conditional,Jockey,0.0008948345695262968,-1.1260515234653719
campi,superfamily,classified_conditional,Kolobok,0.00022325528630458096,-2.5143744878052052
campi,superfamily,classified_conditional,L1,0.05870473847895785,3.057585340082803
campi,superfamily,classified_conditional,L2,0.0945680932367295,3.534385031214959
campi,superfamily,classified_conditional,MITE,0.002077857426851603,-0.28359782758679497
campi,superfamily,classified_conditional,MULE,0.000111759340506976,-3.206342572181602
campi,superfamily,classified_conditional,Maverick,0.004752236297963475,0.5436801996712202
campi,superfamily,classified_conditional,Mutator,0.026145427640982523,2.2487392168621785
campi,superfamily,classified_conditional,P,5.785857814849899e-05,-3.864688660888933
campi,superfamily,classified_conditional,PIF-Harbinger,0.04826882220696184,2.8618507421150974
campi,superfamily,classified_conditional,Penelope,5.290510277645699e-05,-3.95419059112258
campi,superfamily,classified_conditional,PiggyBac,0.0004439648834285409,-1.8269449182102022
campi,superfamily,classified_conditional,Tc1-mariner,0.01362677217631725,1.597101292922546
campi,superfamily,classified_conditional,hAT,0.09357259775926699,3.5238024744838374
campi,superfamily,classified_conditional,tRNA,0.0017890030676147597,-0.43327658792092993
carolinensis,superfamily,classified_conditional,Academ,0.00048751802586386616,-1.851842712437116
carolinensis,superfamily,classified_conditional,CACTA,0.010041971827577297,1.1733587928089495
carolinensis,superfamily,classified_conditional,Copia,0.008970189484276954,1.0604921007299293
carolinensis,superfamily,classified_conditional,Cyrypton,0.0021825267525293706,-0.3529314329383775
carolinensis,superfamily,classified_conditional,DIRS,0.0793687739578635,3.240690316469992
carolinensis,superfamily,classified_conditional,EnSpm,0.00042584957314069713,-1.9870838091059282
carolinensis,superfamily,classified_conditional,Gypsy,0.5388745380030584,5.156068076390635
carolinensis,superfamily,classified_conditional,Helitron,0.002351236065812256,-0.278473524014057
carolinensis,superfamily,classified_conditional,IS3EU,1.9652912942373006e-05,-5.062944409651679
carolinensis,superfamily,classified_conditional,Jockey,0.0010779465843305663,-1.05835677879492
carolinensis,superfamily,classified_conditional,Kolobok,0.0003488825002518921,-2.186434788303928
carolinensis,superfamily,classified_conditional,L1,0.05447149428313458,2.8642628248189905
carolinensis,superfamily,classified_conditional,L2,0.10274054851304762,3.498792164530675
carolinensis,superfamily,classified_conditional,MITE,0.0024626403339960278,-0.23218061847517735
carolinensis,superfamily,classified_conditional,MULE,0.00016086273186164603,-2.9606185741382545
carolinensis,superfamily,classified_conditional,Maverick,0.0024876306411046227,-0.22208399163171944
carolinensis,superfamily,classified_conditional,Mutator,0.02358800217178687,2.027323500869649
carolinensis,superfamily,classified_conditional,P,7.404511326231001e-05,-3.7364954321925596
carolinensis,superfamily,classified_conditional,PIF-Harbinger,0.051928777411192666,2.816458415223059
carolinensis,superfamily,classified_conditional,Penelope,9.283081358826303e-05,-3.5103913506673683
carolinensis,superfamily,classified_conditional,PiggyBac,0.0004213598597752091,-1.9976827359382883
carolinensis,superfamily,classified_conditional,Tc1-mariner,0.013889610607563472,1.4977264230202945
carolinensis,superfamily,classified_conditional,hAT,0.10276457264634035,3.4990259702214206
carolinensis,superfamily,classified_conditional,tRNA,0.0007685391856993582,-1.3966784267941899
catahoula,superfamily,classified_conditional,Academ,0.00028775697518674224,-2.3082421609678017
catahoula,superfamily,classified_conditional,CACTA,0.009388998046350783,1.1769354134635481
catahoula,superfamily,classified_conditional,Copia,0.006715322490560556,0.8417886844876312
catahoula,superfamily,classified_conditional,Cyrypton,0.0015417799906762154,-0.6296655826739306
catahoula,superfamily,classified_conditional,DIRS,0.07242245990767539,3.219913301268435
catahoula,superfamily,classified_conditional,EnSpm,0.0003420916826374964,-2.135279669692893
catahoula,superfamily,classified_conditional,Gypsy,0.5853657040819525,5.3096336173647565
catahoula,superfamily,classified_conditional,Helitron,0.001636720654791509,-0.5699085305057254
catahoula,superfamily,classified_conditional,IS3EU,1.777071802276503e-05,-5.092806400907858
catahoula,superfamily,classified_conditional,Jockey,0.0007387928085624484,-1.3653409343823757
catahoula,superfamily,classified_conditional,Kolobok,0.0001881605437704623,-2.733062894073817
catahoula,superfamily,classified_conditional,L1,0.04826666929233716,2.8141380759484345
catahoula,superfamily,classified_conditional,L2,0.08942580053328852,3.430806067378391
catahoula,superfamily,classified_conditional,MITE,0.00315493501155277,0.08636472748973567
catahoula,superfamily,classified_conditional,MULE,0.00014914805495879448,-2.9654189786801934
catahoula,superfamily,classified_conditional,Maverick,0.003961338299265332,0.31397875279828913
catahoula,superfamily,classified_conditional,Mutator,0.028041851295347243,2.271094913624492
catahoula,superfamily,classified_conditional,P,0.00010572237048732524,-3.3095419369150116
catahoula,superfamily,classified_conditional,PIF-Harbinger,0.044675251405705003,2.736816518731375
catahoula,superfamily,classified_conditional,Penelope,8.02161634428844e-05,-3.5856334149621985
catahoula,superfamily,classified_conditional,PiggyBac,0.0006985473589226554,-1.4213554714264003
catahoula,superfamily,classified_conditional,Tc1-mariner,0.011110514241921814,1.3452887192476384
catahoula,superfamily,classified_conditional,hAT,0.0904756546168641,3.442477635023536
catahoula,superfamily,classified_conditional,tRNA,0.001208793455719464,-0.8729804516380169
cheaha,superfamily,classified_conditional,Academ,0.0003254792930140271,-2.14624141652111
cheaha,superfamily,classified_conditional,CACTA,0.008710435642631178,1.1407368247575098
cheaha,superfamily,classified_conditional,Copia,0.007326598880666374,0.9677264270765118
cheaha,superfamily,classified_conditional,Cyrypton,0.0017894213526641835,-0.44189268030901285
cheaha,superfamily,classified_conditional,DIRS,0.07995875841072161,3.35772600065016
cheaha,superfamily,classified_conditional,EnSpm,0.00047499340918191307,-1.768239331681949
cheaha,superfamily,classified_conditional,Gypsy,0.5707354938324432,5.3231408878805295
cheaha,superfamily,classified_conditional,Helitron,0.0016262483680008735,-0.5375092339228198
cheaha,superfamily,classified_conditional,IS3EU,9.964287145626673e-06,-5.632532844920555
cheaha,superfamily,classified_conditional,Jockey,0.000837119661793017,-1.2015732348377304
cheaha,superfamily,classified_conditional,Kolobok,0.00019755239028735485,-2.6455364437720474
cheaha,superfamily,classified_conditional,L1,0.0473355876588705,2.8334774131632066
cheaha,superfamily,classified_conditional,L2,0.09113348603979028,3.4885403300264324
cheaha,superfamily,classified_conditional,MITE,0.002268994697877292,-0.20444811220300352
cheaha,superfamily,classified_conditional,MULE,0.00020976306258803175,-2.585561639866275
cheaha,superfamily,classified_conditional,Maverick,0.0030914680280773495,0.10486108685111528
cheaha,superfamily,classified_conditional,Mutator,0.024959318979700086,2.1934622774301653
cheaha,superfamily,classified_conditional,P,6.388126654059033e-05,-3.7745141101914568
cheaha,superfamily,classified_conditional,PIF-Harbinger,0.04903764654495597,2.868803318725842
cheaha,superfamily,classified_conditional,Penelope,6.842260060958597e-05,-3.705837071892616
cheaha,superfamily,classified_conditional,PiggyBac,0.0006243170059879792,-1.4948819984274655
cheaha,superfamily,classified_conditional,Tc1-mariner,0.01241732728269575,1.4953078774859838
cheaha,superfamily,classified_conditional,hAT,0.09593799957048468,3.5399171637856206
cheaha,superfamily,classified_conditional,tRNA,0.0008597217332726818,-1.1749314892870322
conanti,superfamily,classified_conditional,Academ,0.0003734696691954658,-2.132420118462097
