species,ltr_line_logratio,order_pielou,weighted_te_divergence_p90,weighted_te_deletions_p90,ectopic_log10_mean_ratio,te_order_source_id,te_order_source_path,te_order_source_sha256,order_diversity_source_id,order_diversity_source_path,order_diversity_source_sha256,divergence_source_id,divergence_source_path,divergence_source_sha256,ectopic_source_id,ectopic_source_path,ectopic_source_sha256,te_feature_source_ids,has_core_te_panel,has_extended_te_panel
marmoratus,1.271926112580415,0.4996556306918895,14.207317623098469,0.6058700460408416,0.0874808546199834,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
mavrokoilius,1.374329859919484,0.4875831612824404,14.155138341963386,0.590905611602678,-0.128946712029589,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
monticola,1.2536912672924958,0.4786011886944919,13.519012728992688,0.5325056246702857,-0.161988774544403,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
ocoee,1.2439555145360093,0.4827312240594046,13.001241718084772,0.4996314418710403,0.0677608864555128,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
orestes,1.2898431743950491,0.4803077535213144,12.9097417939543,0.4747686900983235,-0.0037901792314025,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
organi,0.6647281215140753,0.541685188839575,17.936835365930865,0.9611027175242738,-0.2369870007581695,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
pascagoula,1.4039161532348547,0.4536282604005217,14.20833877059244,0.5314725294878198,-0.138043018738017,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
perlapsus,1.2159832012368497,0.4858324551858264,13.18925741449704,0.5172610322448646,-0.031832895444907,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
santeetlah,1.22553154974885,0.4859172820026624,12.88553411181062,0.3175093473052658,-0.0709023410663871,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
tilleyi,1.170977681596102,0.4943423868562523,13.373407283911636,0.564578029503404,-0.1503909207126505,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
valentinei,1.3865720886274626,0.4562806139958404,14.126223902986988,0.5406034048025227,-0.0924019727509146,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
valtos,1.5259861226288467,0.4419637499542485,12.406372165951536,0.2729974782518338,,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,False
welteri,1.2585649535874113,0.4739235651291669,13.358635689811386,0.4390420312596881,-0.0555911257022603,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
wrighti,0.6705130555503857,0.5503127105996802,17.814894847924137,0.8985725221525137,0.0122604740241682,repo_dnapipete_order_breakdown,results/data/dnaPipeTE_order_breakdown.csv,47bc6e616a8d69e035ea05e7b07bf09759ea36ef419f0f22b6db3570f3c06a57,repo_diversity_order_stats,results/data/diversity_order_stats.csv,bbd53d9292263c7edd17504051d26de01b9e67f134d24648cced209dd6a711c9,repo_divergence_summary_statistics_by_species,results/data/divergence/divergence_summary_statistics_by_species.csv,cc7fe7dfc86e1b58ac086635c8f99a7661c9de651948b610ca8b51e97890c5a2,repo_ectopic_recombination_filtered_3000bp_5plusdomains,results/data/ectopic_recombination_filtered_3000bp_5+domains_no_unknown_species.csv,5ab614026e6f63dac908301151186de0b1cf3def81b5a4513dcb64e6947ed22b,repo_divergence_summary_statistics_by_species;repo_diversity_order_stats;repo_dnapipete_order_breakdown;repo_ectopic_recombination_filtered_3000bp_5plusdomains,True,True
