analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
measurement_bootstrap,measurement_0138,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.241932748281023,0.0008079855573736028,27.57526608161436,12.83103938001233,0.0016359694901857,0.0011800736047803,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0138,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,18.618347200267657,0.0009339016169137572,28.723610358162396,13.979383656560364,0.0009213304159033754,0.0006645831182129015,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0138,focal_primary,lambda,,,24,10,independent,3,3,28.9767653909636,6.145597553686155e-05,36.1767653909636,21.432538689361564,2.2181114159575632e-05,1.599989944883476e-05,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.9552113284189654,0.620266742138464,14.288544661752296,0.0,1.0,0.8709593050596849,True,True,True,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,2,iod_bridge,1,5,6.331952115501225,0.0421729584757312,19.66528544883456,5.376740787082259,0.0679916487708716,0.0592179591633405,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,3,cell_collider,1,5,7.694513348532439,0.0213381938341339,21.02784668186577,6.739302020113474,0.0344016410755271,0.0299624294040537,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,8.566467409723364,0.013797971300142,21.89980074305669,7.611256081304397,0.0222452218743366,0.0193746829845707,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,5,iod_collider,1,5,9.978842661336216,0.0068096038612414,23.31217599466955,9.023631332917253,0.0109785087586097,0.0095618343589903,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,6,iod_cell_only,2,4,14.026465464033665,0.007211066166348,24.1317286219284,9.843183960176102,0.0072875200203748,0.0063471333725542,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,16.260980758255805,0.0026882335465573,26.36624391615054,12.077699254398244,0.0023843001706462,0.0020766284196797,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,8,nucleus_collider,1,5,13.05121451835199,0.0014654289815938,26.384547851685323,12.096003189933024,0.0023625786811357,0.0020577098862708,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,19.38316663385321,0.0006607556253783731,29.48842979174795,15.199885129995652,0.0005004801776952333,0.000435897867761588,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0139,focal_primary,lambda,,,24,10,independent,3,3,30.72457052822065,2.8610230237480216e-05,37.92457052822064,23.636025866468344,7.37058902309429e-06,6.419483093434744e-06,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.9397548641778568,0.6250788782000021,14.27308819751119,0.0,1.0,0.7899998783972061,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,2,cell_collider,1,5,4.030618705158431,0.1332791667339641,17.363952038491764,3.0908638409805747,0.2132197573492792,0.1684435823778124,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,3,iod_bridge,1,5,8.285963521323158,0.0158754440861874,21.61929685465649,7.346208657145301,0.0253975052427029,0.0200640260533277,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,4,iod_cell_only,2,4,12.31658222648159,0.0151459844935428,22.42184538437633,8.148757186865137,0.0170027770321831,0.0134321917878394,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,5,iod_collider,1,5,10.846438937506502,0.0044129165065716,24.179772270839837,9.906684073328645,0.0070597754307091,0.0055772217317717,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,13.80045445965098,0.001007556456157,27.13378779298431,12.860699595473122,0.0016118869014714,0.0012733904561525,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,17.83107316480941,0.0013315205705803,27.936336322704147,13.663248125192958,0.0010791041610155,0.0008524921559802274,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,8,nucleus_collider,1,5,16.519344433402548,0.00025874378921642016,29.85267776673588,15.57958956922469,0.0004139378216737423,0.0003270108287862608,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,24.805307954725706,5.50537139518692e-05,34.910571112620445,20.637482915109256,3.300863191386608e-05,2.6076815198012344e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0140,focal_primary,lambda,,,24,10,independent,3,3,31.39640207606748,2.1292274809514566e-05,38.59640207606748,24.323313878556288,5.227084254458636e-06,4.129395925394273e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.4505509049532915,0.7982962957798332,13.783884238286625,0.0,1.0,0.8903557758378461,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,2,cell_collider,1,5,6.070646371834401,0.0480591283319876,19.40397970516773,5.620095466881109,0.0602021186695349,0.0536013040750959,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,3,iod_bridge,1,5,6.970555079798121,0.030645251968681,20.303888413131453,6.52000417484483,0.0383883178848332,0.0341792605534605,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,4,iod_cell_only,2,4,13.04120145163252,0.0110762211498385,23.146464609527257,9.362580371240634,0.0092670499562822,0.0082509714535537,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,5,nucleus_bridge,1,5,10.011712000072892,0.006698604887346,23.345045333406222,9.561161095119605,0.0083911261053797,0.0074710875937086,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,6,iod_collider,1,5,11.547791154116377,0.0031076278996291,24.881124487449707,11.097240249163084,0.003892825152838,0.0034659993591562,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,16.082358371907294,0.0029106187861001,26.18762152980203,12.403737291515409,0.0020256418903611,0.0018035419568621,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.599490093059956,0.0006757110281060408,27.932823426393288,14.148939188106665,0.0008464413923478586,0.0007536339825851443,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,21.57004517285808,0.0002440364073130752,31.675308330752813,17.89142409246619,0.00013029466140569785,0.00011600860434339956,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0141,focal_primary,lambda,,,24,10,independent,3,3,32.21792761901073,1.4820555020222947e-05,39.417927619010726,25.6340433807241,2.714177246786021e-06,2.416583388323597e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.0009261569415334456,0.9995370287335196,13.334259490274864,0.0,1.0,0.5076993211106918,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,2,cell_collider,1,5,1.71270719506135,0.4247079182367749,15.046040528394682,1.7117810381198169,0.4249046368746421,0.2157237956780408,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,3,iod_cell_only,2,4,5.5230046411638885,0.2377147414182937,15.628267799058625,2.2940083087837597,0.3175867865958794,0.1612385959484541,True,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,4,iod_bridge,1,5,3.8102974461025374,0.1488005109104203,17.14363077943587,3.809371289161005,0.14886943318044,0.0755809101598429,True,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,5,iod_collider,1,5,5.777442140842261,0.0556473361449743,19.110775474175597,5.776515983900728,0.0556731111957735,0.0282652007582142,True,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,12.059793724206022,0.0169121187625201,22.16505688210076,8.830797391825891,0.0120897330369171,0.0061379492552523,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,7,nucleus_bridge,1,5,10.347086529144672,0.0056644625299004,23.680419862478004,10.34616037220314,0.0056670862279887,0.0028771758306256,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,8,nucleus_collider,1,5,12.27273849416316,0.0021627618342158,25.606071827496493,12.271812337221627,0.0021637635945876,0.0010985413080161,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,16.083035940265695,0.0029097419090644,26.18829909816043,12.854039607885566,0.0016172634217709,0.0008210835412902701,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0142,focal_primary,lambda,,,24,10,independent,3,3,19.76288783006677,0.0030516796407205,26.96288783006677,13.628628339791904,0.0010979459423974,0.0005574264095714395,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,1,cell_bridge,1,5,3.6737883073959297,0.1593114554149145,17.007121640729263,0.0,1.0,0.3499719394013748,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,2,iod_bridge,1,5,3.9505278122982745,0.1387246971110837,17.283861145631608,0.2767395049023449,0.8707766604089192,0.3047473966287618,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,3,nucleus_bridge,1,5,6.240351761867436,0.044149402698622,19.57368509520077,2.566563454471506,0.2771263534291258,0.096986447368822,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,4,cell_collider,1,5,6.5632408099556985,0.0375673331663541,19.89657414328903,2.8894525025597666,0.2358106205766117,0.0825271002146385,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,5,iod_collider,1,5,7.12193823382843,0.0284112775185162,20.455271567161763,3.4481499264324995,0.1783379446538934,0.0624132763593781,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,6,iod_cell_only,2,4,10.513768622253972,0.0326078584212201,20.61903178014871,3.611910139419447,0.1643174469951376,0.0575064956023709,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,12.803592571823136,0.0122764366455135,22.90885572971787,5.901734088988608,0.0522943447624813,0.0183015532562497,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,8,nucleus_collider,1,5,9.842135719601435,0.0072913405585851,23.17546905293477,6.168347412205506,0.0457678359638073,0.0160174583144576,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,13.792663531899713,0.0079870528047057,23.89792668979445,6.890805049065182,0.031891922177533,0.0111612778557089,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0143,focal_primary,lambda,,,24,10,independent,3,3,23.527314763385565,0.0006378028906454114,30.727314763385564,13.7201931226563,0.0010488126529952,0.000367054998237454,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.1915542623522454,0.9086665069391152,13.524887595685575,0.0,1.0,0.810903449779409,True,True,True,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,2,cell_collider,1,5,3.747050334948136,0.1535813066036371,17.080383668281467,3.55549607259589,0.1690183421869293,0.1370575567553775,True,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,3,iod_bridge,1,5,7.603420387798864,0.0223325461945749,20.936753721132195,7.411866125446618,0.0245772745270464,0.0199297967001575,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,4,iod_cell_only,2,4,11.350470722747,0.0228951335994718,21.455733880641738,7.930846284956161,0.0189600121282832,0.0153747392426843,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,5,iod_collider,1,5,10.030190134246483,0.0066370010466224,23.363523467579817,9.83863587189424,0.0073041110197618,0.0059229288234966,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,10.28049442964884,0.0058562417845837,23.61382776298217,10.088940167296595,0.0064448747036035,0.0052261711305481,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,14.027544764596977,0.0072076611287467,24.13280792249171,10.607920326806134,0.004971865469099,0.0040317028607315,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,8,nucleus_collider,1,5,12.95824438996732,0.0015351576571382,26.29157772330065,12.766690127615078,0.0016894621353543,0.0013699906738305,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,20.561664777766183,0.0003867518240395773,30.66692793566092,17.142040339975345,0.0001895192093481023,0.00015368178065984216,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0144,focal_primary,lambda,,,24,10,independent,3,3,26.735484859161943,0.00016229645491983025,33.935484859161946,20.41059726347637,3.697388772107072e-05,2.9982253104772772e-05,False,False,False,1,0,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,1,cell_bridge,1,5,1.076722784302891,0.5837039310114831,14.410056117636223,0.0,1.0,0.8306904914888783,True,True,True,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,2,cell_collider,1,5,4.507810704313931,0.1049884061902284,17.84114403764726,3.431087920011038,0.1798658542667294,0.1494128548828964,True,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,3,nucleus_bridge,1,5,11.284573796379652,0.0035447526413955,24.617907129712982,10.20785101207676,0.0060728606628584,0.0050446676087733,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,4,iod_bridge,1,5,11.564484056218122,0.0030817981786797,24.897817389551456,10.487761271915232,0.005279728326207,0.0043858201182246,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,5,iod_collider,1,5,11.888490490414004,0.0026208797235859,25.221823823747336,10.811767706111112,0.0044900840723212,0.0037298701448629,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,15.792384500693585,0.003310788494183,25.89764765858832,11.487591540952096,0.0032025888825131,0.0026603601328516,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,7,iod_cell_only,2,4,16.072294760532053,0.0029236733069979,26.17755791842679,11.767501800790566,0.0027843219495574,0.0023129097687411,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,8,nucleus_collider,1,5,13.429498732511892,0.0012128899649841,26.762832065845224,12.352775948209,0.0020779198160999,0.0017261082333105,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,24.993982788730012,5.0450162334736426e-05,35.09924594662475,20.689189828988525,3.216618171900292e-05,2.6720141301479108e-05,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0145,focal_primary,lambda,,,24,10,independent,3,3,29.825799927239828,4.242190953440694e-05,37.02579992723983,22.615743809603607,1.2275908131731297e-05,1.0197480159420188e-05,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.0522956715455061,0.9741910586745812,13.385629004878838,0.0,1.0,0.8667596603011614,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,2,iod_bridge,1,5,5.462057287474238,0.0651522367469672,18.79539062080757,5.409761615928732,0.0668782947316401,0.0579674080231173,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,3,cell_collider,1,5,5.70007468926182,0.05784216074036,19.033408022595157,5.647779017716315,0.0593745551504611,0.0514634692527462,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,4,iod_cell_only,2,4,11.162131976736058,0.0248010508967302,21.2673951346308,7.881766129751957,0.0194310482907053,0.0168420488157472,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,5,iod_collider,1,5,9.804815401374904,0.0074286754944382,23.138148734708235,9.752519729829396,0.0076254810884276,0.0066094593978384,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,16.353938630917003,0.00028105243195242213,29.687271964250336,16.3016429593715,0.00028849826679251813,0.00025005865972255685,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,22.054013320178825,0.0001955191979750026,32.159276478073565,18.77364747319473,8.382127230253814e-05,7.26528975069591e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,8,nucleus_collider,1,5,20.852905774822453,2.963801033728508e-05,34.18623910815579,20.800610103276952,3.0423200945425267e-05,2.6369603316730773e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,26.31496306229669,2.7337851433717475e-05,36.420226220191424,23.034597215312587,9.956364055786987e-06,8.629774726828623e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0146,focal_primary,lambda,,,24,10,independent,3,3,36.35779586545917,2.348558226783481e-06,43.55779586545917,30.172166860580333,2.806707871872692e-07,2.4327411615889696e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,1,cell_bridge,1,5,1.8826668503071848,0.3901073094954257,15.216000183640515,0.0,1.0,0.888469058253104,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,2,iod_bridge,1,5,7.339054672245547,0.025488514600056,20.67238800557888,5.456387821938364,0.0653371879471408,0.0580500698443022,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,3,nucleus_bridge,1,5,8.268613314856799,0.0160137643061338,21.60194664819013,6.385946464549612,0.0410496392052906,0.0364713342863542,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,4,cell_collider,1,5,10.605970090842977,0.0049767159890502,23.93930342417631,8.723303240535792,0.0127573000246707,0.0113344663387715,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,5,iod_collider,1,5,13.931547341329669,0.0009436325922860256,27.264880674663,12.048880491022484,0.0024189051815165,0.0021491224086256,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,6,iod_cell_only,2,4,17.945024763088522,0.001265004201861,28.05028792098326,12.83428773734274,0.0016333145400832,0.0014511494312588,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,7,nucleus_collider,1,5,15.400646453396618,0.000452680840703712,28.73397978672995,13.517979603089431,0.0011604008171218,0.0010309802211843,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,8,nucleus_cell_only,2,4,18.874583405699774,0.0008318099493609399,28.97984656359451,13.763846379953993,0.0010261686290112,0.0009117190754265398,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,22.739701125642164,0.00014272534239934132,32.844964283536896,17.62896409989638,0.0001485658817511773,0.0001319961890480105,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0147,focal_primary,lambda,,,24,10,independent,3,3,39.93816388556926,4.684392975740082e-07,47.138163885569256,31.92216370192874,1.1700117599447149e-07,1.0395192465031377e-07,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.4363312238334178,0.8039922799377798,13.76966455716675,0.0,1.0,0.9191818244209472,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,2,cell_collider,1,5,6.835654365263731,0.0327835903616838,20.168987698597064,6.3993231414303136,0.0407760014365075,0.0374805593930001,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,3,iod_bridge,1,5,7.294964508197788,0.0260566502853435,20.62829784153112,6.858633284364371,0.032409080205795,0.0297898374713674,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,10.769985192320934,0.0045848742677881,24.103318525654267,10.333653968487516,0.0057026346921428,0.00524175816033,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,5,iod_cell_only,2,4,14.130618873461518,0.0068896337092222,24.23588203135625,10.466217474189504,0.0053369084420717,0.004905589238551,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,6,iod_collider,1,5,12.582339485479718,0.001852591623311,25.91567281881305,12.1460082616463,0.0023042405624273,0.0021180160440767,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,17.605639557584666,0.0014734485076939,27.710902715479403,13.941238158312652,0.0009390713663359764,0.0008631773317701747,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,8,nucleus_collider,1,5,16.07023571189775,0.0003238863562713412,29.403569045231084,15.633904488064331,0.00040284759487541104,0.00037029018722117103,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,23.365200220095534,0.00010703345315454804,33.47046337799027,19.70079882082352,5.2726129444217135e-05,4.846489985719054e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0148,focal_primary,lambda,,,24,10,independent,3,3,35.4882295626412,3.4654775138420746e-06,42.6882295626412,28.91856500547445,5.253072524728067e-07,4.828528787095097e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0149,focal_primary,lambda,,,24,1,cell_bridge,1,5,1.3834008327592415,0.500723905624257,14.716734166092571,0.0,1.0,0.8458033236944,True,True,True,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0149,focal_primary,lambda,,,24,2,nucleus_bridge,1,5,6.543035032663148,0.0379487954409158,19.87636836599648,5.159634199903907,0.0757878643593114,0.0641016275708059,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0149,focal_primary,lambda,,,24,3,cell_collider,1,5,7.591063148903737,0.0224709576543499,20.924396482237068,6.207662316144495,0.0448769419673205,0.0379570666732004,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0149,focal_primary,lambda,,,24,4,iod_bridge,1,5,8.049792257238774,0.0178652797482132,21.383125590572103,6.666391424479533,0.0356789031790692,0.0301773348946274,False,False,False,2,1,relative_nuclear_iod_index; not_absolute_genome_size
