analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,12.342914713201422,0.0149753694360527,22.565136935423645,8.825402438468375,0.0121223888341611,0.0108122955696109,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,10.912733704392824,0.0042690376485192,24.44214546909871,10.702410972143438,0.0047424306181279,0.0042299056945834,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,13.6448937052441,0.0010890529075289,27.174305469949985,13.434570972994717,0.001209817827495,0.0010790701498865,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,20.12309836625648,0.0004722159640661028,30.3453205884787,16.605586091523428,0.000247823676688316,0.00022104082604171117,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,18.763841082334736,8.423327361783972e-05,32.29325284704062,18.553518350085348,9.357388919003654e-05,8.346115286036502e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,24.62855113452378,5.97441812554278e-05,34.850773356746004,21.11103885979073,2.6049306033845032e-05,2.32341001492611e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,tilleyi,focal_primary_minus_one,lambda,,,23,10,independent,3,3,36.15477944773994,2.572106568066168e-06,43.41793734247678,29.67820284552151,3.593024145278923e-07,3.204718111171942e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.8131825915383226,0.6659162975002246,14.342594356244206,0.0,1.0,0.7981722498009076,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,4.270810211254222,0.1181966985289818,17.800221975960106,3.4576276197159004,0.1774948277624065,0.1416714460031445,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,7.274663044415146,0.0263224913142552,20.80407480912103,6.461480452876824,0.0395282281167571,0.0315503347665955,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,11.545473255669368,0.0210715520145424,21.76769547789159,7.425101121647383,0.024415171409645,0.0194875122933111,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,10.10367675737248,0.0063975614882295,23.633088522078364,9.290494165834158,0.0096071556023561,0.00766816500132,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,14.686508609629255,0.0006469417458684346,28.21592037433514,13.873326018090935,0.000971506101137582,0.0007754292104402919,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,18.95731882088348,0.000801265136674667,29.1795410431057,14.836946686861497,0.0006000645390612546,0.00047895486316826616,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,17.72608735831285,0.00014152365536113098,31.255499123018733,16.912904766774528,0.00021252469100451388,0.00016963131075731555,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,25.000750402727995,5.029234277242889e-05,35.222972624950216,20.88037826870601,2.9233678665852635e-05,2.3333511070680396e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,valtos,focal_primary_minus_one,lambda,,,23,10,independent,3,3,32.10057432693955,1.5608946295042614e-05,39.36373222167639,25.021137865432188,3.687473832052367e-06,2.943239284611212e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.4550966332645635,0.7964839371462729,13.984508397970448,0.0,1.0,0.8612889759817248,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,2,iod_bridge,1,5,5.063318333434921,0.0795269622741176,18.592730098140805,4.608221700170358,0.0998475406284466,0.0859975860221684,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,3,cell_collider,1,5,6.998316623129584,0.0302228109102287,20.527728387835467,6.543219989865019,0.0379452861516758,0.0326818566529104,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,12.061634956564506,0.0168987690840423,22.283857178786725,8.299348780816278,0.0157695503658471,0.0135821398862927,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,10.576897484381274,0.0050495873990527,24.10630924908716,10.12180085111671,0.0063398483805522,0.0054604415195652,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,14.434162925057525,0.0007339413313913745,27.963574689763405,13.979066291792956,0.0009214766264101582,0.0007936576599518996,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,21.432479548187107,0.0002598869368458656,31.65470177040933,17.67019337243888,0.00014553460185063298,0.00012534734819783972,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,19.99065104545365,4.561264748714766e-05,33.52006281015953,19.53555441218908,5.726750454069103e-05,4.932387034288055e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,25.053969378888567,4.906826171002798e-05,35.27619160111079,21.29168320314034,2.3799604345345605e-05,2.0498336855372923e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,welteri,focal_primary_minus_one,lambda,,,23,10,independent,3,3,37.565865152964506,1.365638186312523e-06,44.82902304770135,30.8445146497309,2.0053895398311637e-07,1.727219903205645e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,1,cell_bridge,1,5,0.1083958906666943,0.9472445852977388,13.637807655372578,0.0,1.0,0.8766066531312516,True,True,True,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,2,cell_collider,1,5,5.0578684651351615,0.0797439635322496,18.58728022984105,4.949472574468468,0.0841851880390368,0.0737972959301251,True,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,3,iod_bridge,1,5,6.747144814582199,0.0342670027330995,20.276556579288084,6.6387489239155055,0.0361754538003811,0.0317116434814563,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,4,iod_cell_only,2,4,11.80501327971736,0.0188616972630535,22.027235501939582,8.389427846567004,0.0150750544673605,0.0132148930424042,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,5,iod_collider,1,5,11.336999567486195,0.0034530417015499,24.86641133219208,11.2286036768195,0.0036453538559574,0.0031955414431499,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,6,nucleus_bridge,1,5,13.734945931713204,0.0010411046502156,27.26435769641909,13.626550041046512,0.0010990874652384,0.0009634673844011689,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,7,nucleus_cell_only,2,4,18.792814396848364,0.0008631285562102908,29.015036619070585,15.377228963698007,0.0004580123167021068,0.0004014966440371247,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,8,nucleus_collider,1,5,18.433304388003897,9.937080556798872e-05,31.96271615270978,18.324908497337205,0.00010490511860429708,9.196052491604986e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,9,iod_nucleus_only,2,4,25.180449202586097,4.6276612859497135e-05,35.40267142480832,21.764863769435745,1.8785375595186403e-05,1.6467385228309847e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
leave_one_species_out,wrighti,focal_primary_minus_one,lambda,,,23,10,independent,3,3,34.82817242062525,4.652728627263514e-06,42.09133031536209,28.45352265998952,6.628206938664636e-07,5.810330300764145e-07,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
