analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
published_bootstrap_tree_sensitivity,published_bootstrap_147,published_bootstrap_147,lambda,,,18,5,nucleus_collider,1,5,6.494008221143408,0.0388905452510638,21.494008221143407,4.647567683326383,0.0979024365442248,0.0424472620283394,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_147,published_bootstrap_147,lambda,,,18,6,iod_bridge,1,5,8.072593505918942,0.017662761018566,23.07259350591894,6.226152968101918,0.0444639520647671,0.0192781006349737,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_147,published_bootstrap_147,lambda,,,18,7,iod_cell_only,2,4,14.087256615347926,0.0070217132063437,25.164179692271,8.317739154453978,0.0156252110347482,0.0067745752858812,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_147,published_bootstrap_147,lambda,,,18,8,iod_nucleus_only,2,4,14.566601727062348,0.0056899186977864,25.643524803985425,8.797084266168401,0.0122952516840511,0.0053308149251377,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_147,published_bootstrap_147,lambda,,,18,9,iod_collider,1,5,11.957231532407352,0.0025323292029123,26.957231532407352,10.110790994590328,0.0063748450297294,0.0027639221955905,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_147,published_bootstrap_147,lambda,,,18,10,independent,3,3,24.465902862979743,0.0004286010120584383,32.180188577265454,15.33374803944843,0.0004680787440307425,0.00020294347923397992,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,1,cell_bridge,1,5,1.846440535124996,0.397237767272966,16.846440535124994,0.0,1.0,0.4335669628258141,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,2,nucleus_bridge,1,5,2.4389631526525672,0.2953832609120879,17.43896315265257,0.5925226175275746,0.7435930952383784,0.32239739988075,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,3,nucleus_cell_only,2,4,8.45362625993807,0.0763054143561454,19.530549336861142,2.6841088017361514,0.2613082848013489,0.1132946394025436,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,4,cell_collider,1,5,6.014663107285503,0.0494233866106064,21.014663107285504,4.168222572160509,0.124417642737994,0.0539433794838592,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,5,nucleus_collider,1,5,6.494008221811996,0.038890545238063,21.494008221811995,4.647567686687001,0.0979024363797184,0.042447261994402,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,6,iod_bridge,1,5,8.072593511608572,0.0176627609683186,23.072593511608574,6.226152976483579,0.0444639518784262,0.0192781005711624,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,7,iod_cell_only,2,4,14.087256618894074,0.0070217131954415,25.16417969581715,8.317739160692156,0.0156252109860118,0.0067745752707177,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,8,iod_nucleus_only,2,4,14.566601733420567,0.0056899186818812,25.64352481034365,8.797084275218651,0.0122952516284136,0.0053308149057104,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,9,iod_collider,1,5,11.957231538173437,0.0025323291956115,26.95723153817344,10.110791003048444,0.0063748450027698,0.0027639221863362,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_148,published_bootstrap_148,lambda,,,18,10,independent,3,3,24.46590286727093,0.0004286010112770633,32.18018858155665,15.333748046431657,0.000468078742396393,0.00020294347870413072,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,1,cell_bridge,1,5,1.8464405346380293,0.3972377673696866,16.84644053463803,0.0,1.0,0.4335669617974597,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,2,nucleus_bridge,1,5,2.4389631461232955,0.2953832618764067,17.438963146123296,0.5925226114852649,0.7435930974848883,0.3223974000900853,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,3,nucleus_cell_only,2,4,8.453626244300526,0.076305414838615,19.530549321223603,2.684108786585572,0.2613082867808348,0.1132946399920658,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,4,cell_collider,1,5,6.01466309817723,0.0494233868356871,21.01466309817723,4.168222563539199,0.1244176432743155,0.0539433795884451,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,5,nucleus_collider,1,5,6.494008207678154,0.0388905455128993,21.494008207678156,4.647567673040122,0.0979024370477498,0.0424472621833599,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,6,iod_bridge,1,5,8.072593514919943,0.0176627609390747,23.072593514919944,6.226152980281913,0.0444639517939818,0.0192781004888253,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,7,iod_cell_only,2,4,14.087256613097171,0.0070217132132633,25.164179690020248,8.317739155382217,0.0156252110274963,0.0067745752726357,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,8,iod_nucleus_only,2,4,14.566601722598095,0.0056899187089537,25.64352479952117,8.797084264883143,0.0122952516919524,0.0053308149206148,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,9,iod_collider,1,5,11.957231533543276,0.002532329201474,26.95723153354328,10.110790998905248,0.0063748450159759,0.0027639221855063,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_149,published_bootstrap_149,lambda,,,18,10,independent,3,3,24.465902839398662,0.0004286010163524479,32.180188553684374,15.333748019046345,0.00046807874880563417,0.0002029434810016151,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,1,cell_bridge,1,5,1.8464405311620853,0.3972377680600748,16.846440531162084,0.0,1.0,0.4335669633970003,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,2,nucleus_bridge,1,5,2.4389631494840245,0.2953832613800551,17.438963149484024,0.5925226183219401,0.743593094943036,0.3223974001774294,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,3,nucleus_cell_only,2,4,8.45362625988251,0.0763054143578596,19.530549336805585,2.6841088056435005,0.2613082842908375,0.1132946393304585,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,4,cell_collider,1,5,6.014663110398486,0.0494233865336792,21.014663110398487,4.168222579236403,0.124417642297811,0.0539433793640761,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,5,nucleus_collider,1,5,6.494008225224633,0.0388905451717033,21.494008225224636,4.647567694062548,0.0979024360186764,0.0424472618937866,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,6,iod_bridge,1,5,8.07259354204402,0.0176627606995316,23.072593542044014,6.226153010881934,0.0444639511136828,0.0192781002649921,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,7,iod_cell_only,2,4,14.087256652442504,0.0070217130923009,25.164179729365586,8.317739198203498,0.0156252106929505,0.0067745751525809,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,8,iod_nucleus_only,2,4,14.566601767268653,0.0056899185972102,25.64352484419173,8.797084313029647,0.0122952513959657,0.0053308148119516,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,9,iod_collider,1,5,11.957231575036417,0.0025323291489369,26.957231575036417,10.110791043874332,0.0063748448726405,0.0027639221335576,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_150,published_bootstrap_150,lambda,,,18,10,independent,3,3,24.465902910659533,0.00042860100337616114,32.180188624945245,15.33374809378316,0.00046807873131427647,0.00020294347416665123,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,1,cell_bridge,1,5,1.846440529048132,0.3972377684799461,16.84644052904813,0.0,1.0,0.4335669632338195,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,2,nucleus_bridge,1,5,2.438963149189993,0.295383261423481,17.438963149189995,0.5925226201418639,0.7435930942663946,0.32239739976272,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,3,nucleus_cell_only,2,4,8.453626251702389,0.0763054146102433,19.530549328625465,2.6841087995773343,0.2613082850834072,0.11329463963145,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,4,cell_collider,1,5,6.014663102512395,0.0494233867285579,21.014663102512397,4.168222573464263,0.124417642656889,0.0539433794994579,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,5,nucleus_collider,1,5,6.494008218793756,0.0388905452967535,21.49400821879376,4.647567689745625,0.0979024362299951,0.0424472619694316,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,6,iod_bridge,1,5,8.072593538484469,0.0176627607309673,23.07259353848447,6.226153009436338,0.0444639511458213,0.0192781002716706,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,7,iod_cell_only,2,4,14.087256640996864,0.0070217131274891,25.16417971791994,8.317739188871808,0.0156252107658553,0.0067745751816402,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,8,iod_nucleus_only,2,4,14.566601757278224,0.0056899186222013,25.6435248342013,8.79708430515317,0.0122952514443873,0.0053308148309392,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,9,iod_collider,1,5,11.957231565635322,0.0025323291608402,26.95723156563532,10.110791036587193,0.0063748448958677,0.0027639221425879,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_151,published_bootstrap_151,lambda,,,18,10,independent,3,3,24.46590288694147,0.0004286010076951508,32.18018860122719,15.333748072179056,0.0004680787363704876,0.00020294347628247589,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,1,cell_bridge,1,5,1.84644052747186,0.3972377687930233,16.84644052747186,0.0,1.0,0.4335669634558734,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,2,nucleus_bridge,1,5,2.4389631513434518,0.2953832611054333,17.43896315134345,0.5925226238715915,0.7435930928796948,0.3223973993266105,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,3,nucleus_cell_only,2,4,8.453626250325565,0.0763054146527228,19.530549327248643,2.684108799776784,0.2613082850573484,0.1132946396781763,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,4,cell_collider,1,5,6.014663098982113,0.0494233868157971,21.014663098982112,4.1682225715102525,0.1244176427784457,0.0539433795797882,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,5,nucleus_collider,1,5,6.494008218321089,0.0388905453059446,21.49400821832109,4.647567690849229,0.0979024361759723,0.0424472619677487,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,6,iod_bridge,1,5,8.072593533756594,0.0176627607727211,23.0725935337566,6.226153006284736,0.0444639512158876,0.0192781003119225,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,7,iod_cell_only,2,4,14.087256632738708,0.0070217131528778,25.164179709661784,8.317739182189925,0.0156252108180582,0.0067745752077433,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,8,iod_nucleus_only,2,4,14.566601752077684,0.0056899186352105,25.64352482900076,8.797084301528901,0.012295251466668,0.0053308148433296,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,9,iod_collider,1,5,11.95723155865876,0.0025323291696737,26.95723155865876,10.1107910311869,0.0063748449130807,0.0027639221514665,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_152,published_bootstrap_152,lambda,,,18,10,independent,3,3,24.46590287596196,0.0004286010096944404,32.180188590247674,15.333748062775816,0.0004680787385712161,0.00020294347734057776,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,1,cell_bridge,1,5,1.846440532770121,0.3972377677406886,16.84644053277012,0.0,1.0,0.4335669651327002,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,2,nucleus_bridge,1,5,2.438963159024832,0.2953832599709578,17.43896315902483,0.5925226262547092,0.7435930919936599,0.3223974001893319,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,3,nucleus_cell_only,2,4,8.45362628892002,0.076305413461957,19.530549365843097,2.684108833072976,0.2613082807070629,0.113294638230205,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,4,cell_collider,1,5,6.0146631298951885,0.0494233860518827,21.01466312989519,4.1682225971250695,0.1244176411849781,0.0539433790975402,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,5,nucleus_collider,1,5,6.494008251307548,0.0388905446645139,21.494008251307548,4.647567718537427,0.0979024348206013,0.0424472615442701,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,6,iod_bridge,1,5,8.072593543865558,0.0176627606834449,23.07259354386556,6.2261530110954375,0.0444639511089362,0.0192781003401102,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,7,iod_cell_only,2,4,14.087256673760749,0.0070217130267605,25.16417975068382,8.3177392179137,0.0156252105389625,0.0067745751129374,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,8,iod_nucleus_only,2,4,14.566601795173106,0.0056899185274071,25.643524872096183,8.797084339326062,0.0122952512343052,0.0053308147632018,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,9,iod_collider,1,5,11.95723159368166,0.0025323291253289,26.95723159368166,10.110791060911538,0.0063748448183357,0.0027639221210777,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_153,published_bootstrap_153,lambda,,,18,10,independent,3,3,24.465902974884397,0.0004286009916811828,32.18018868917011,15.333748156399988,0.0004680787166594741,0.0002029434686252573,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,1,cell_bridge,1,5,1.846440539456052,0.3972377664127364,16.84644053945605,0.0,1.0,0.4335669627481048,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,2,nucleus_bridge,1,5,2.438963151862782,0.2953832610287326,17.438963151862783,0.5925226124067322,0.7435930971422899,0.3223974006484391,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,3,nucleus_cell_only,2,4,8.453626270495747,0.0763054140304064,19.530549347418823,2.6841088079627724,0.261308283987815,0.1132946390295161,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,4,cell_collider,1,5,6.014663118632964,0.0494233863301913,21.014663118632964,4.168222579176913,0.1244176423015118,0.0539433792849466,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,5,nucleus_collider,1,5,6.494008229062896,0.0388905450970672,21.494008229062896,4.647567689606845,0.0979024362367885,0.0424472619248244,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,6,iod_bridge,1,5,8.07259351428773,0.017662760944658,23.07259351428773,6.226152974831681,0.0444639519151512,0.0192781005836298,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,7,iod_cell_only,2,4,14.087256632920695,0.0070217131523183,25.16417970984377,8.317739170387721,0.0156252109102642,0.0067745752366618,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,8,iod_nucleus_only,2,4,14.566601743350626,0.0056899186570412,25.643524820273704,8.797084280817653,0.012295251593993,0.0053308148898313,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,9,iod_collider,1,5,11.957231548285373,0.0025323291828081,26.95723154828537,10.11079100882932,0.0063748449843437,0.0027639221778519,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_154,published_bootstrap_154,lambda,,,18,10,independent,3,3,24.465902895981237,0.0004286010060490231,32.18018861026695,15.333748070810902,0.0004680787366906894,0.00020294347619395205,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,1,cell_bridge,1,5,1.8464405305577565,0.397237768180106,16.846440530557757,0.0,1.0,0.4335669630041791,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,2,nucleus_bridge,1,5,2.438963148267759,0.2953832615596874,17.43896314826776,0.5925226177100029,0.7435930951705522,0.3223973999839738,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,3,nucleus_cell_only,2,4,8.45362625231967,0.0763054145911981,19.530549329242746,2.6841087986849885,0.2613082851999959,0.1132946396219921,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,4,cell_collider,1,5,6.014663104051912,0.0494233866905138,21.014663104051916,4.168222573494155,0.1244176426550294,0.0539433794700803,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,5,nucleus_collider,1,5,6.494008218389412,0.0388905453046161,21.49400821838941,4.647567687831653,0.0979024363236863,0.0424472619875707,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,6,iod_bridge,1,5,8.072593536967155,0.0176627607443673,23.072593536967155,6.2261530064093975,0.0444639512131162,0.0192781002906367,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,7,iod_cell_only,2,4,14.087256641019067,0.0070217131274208,25.164179717942144,8.317739187384387,0.015625210777476,0.0067745751830904,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,8,iod_nucleus_only,2,4,14.566601755356569,0.0056899186270084,25.643524832279645,8.797084301721888,0.0122952514654816,0.0053308148372615,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,9,iod_collider,1,5,11.957231564427376,0.0025323291623696,26.95723156442737,10.110791033869615,0.0063748449045297,0.0027639221448796,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_155,published_bootstrap_155,lambda,,,18,10,independent,3,3,24.4659028868687,0.0004286010077083624,32.18018860115441,15.333748070596656,0.00046807873674083145,0.00020294347633555496,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,1,cell_bridge,1,5,1.846440537039157,0.3972377668927774,16.846440537039157,0.0,1.0,0.4335669626788329,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,2,nucleus_bridge,1,5,2.4389631527320823,0.2953832609003441,17.438963152732082,0.5925226156929249,0.7435930959204948,0.3223974000671989,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,3,nucleus_cell_only,2,4,8.453626262607578,0.0763054142737823,19.53054933953065,2.6841088024914974,0.2613082847026597,0.1132946393213479,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,4,cell_collider,1,5,6.014663109875496,0.0494233865466032,21.014663109875496,4.1682225728363385,0.1244176426959514,0.0539433794473439,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,5,nucleus_collider,1,5,6.494008222982858,0.0388905452152952,21.494008222982856,4.647567685943699,0.097902436416104,0.0424472619957877,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,6,iod_bridge,1,5,8.072593507575169,0.0176627610039391,23.07259350757517,6.226152970536013,0.0444639520106524,0.0192781006219559,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,7,iod_cell_only,2,4,14.087256617450665,0.007021713199879,25.164179694373743,8.317739157334586,0.0156252110122432,0.0067745752797941,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,8,iod_nucleus_only,2,4,14.566601730558029,0.005689918689042,25.643524807481104,8.797084270441946,0.012295251657779,0.0053308149166351,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,9,iod_collider,1,5,11.95723153506535,0.0025323291995468,26.95723153506535,10.110790998026191,0.0063748450187778,0.0027639221923398,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_156,published_bootstrap_156,lambda,,,18,10,independent,3,3,24.465902867923703,0.00042860101115826943,32.18018858220942,15.33374804517026,0.000468078742691609,0.00020294347876332784,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_157,published_bootstrap_157,lambda,,,18,1,cell_bridge,1,5,1.846440536012308,0.3972377670967291,16.84644053601231,0.0,1.0,0.4335669618411801,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
