panel,species,species_key,estimated_genome_pg,estimated_genome_pg_q1,estimated_genome_pg_q3,iod_ratio_to_reference,n_selected_pairs,n_selected_images,n_selected_specimens,effective_n,support_label,support_warnings,expected_parent_genome_pg,terminal_log_shift,terminal_pct_shift,terminal_branch_length_mya,terminal_branch_scaled_shift,terminal_shift_z,abs_terminal_shift_z,nearest_species_key,nearest_species,nearest_patristic_distance_mya,nearest_genome_pg,nearest_relative_pct_diff,abs_nearest_relative_pct_diff,fuscus_genome_pg,delta_vs_fuscus_pg,pct_vs_fuscus,abs_pct_vs_fuscus,patristic_distance_to_fuscus_mya,viewer_species_url,support_label_current_top50_primary,support_warnings_current_top50_primary,estimated_genome_pg_current_top50_primary,estimated_genome_pg_balanced_qc_only,support_label_balanced_qc_only,support_warnings_balanced_qc_only,panel_minus_current_pg,panel_vs_current_pct,panel_minus_original_balanced_pg,panel_vs_original_balanced_pct,balanced_minus_current_pg,balanced_vs_current_pct,abs_balanced_vs_current_pct,trigger_fuscus_delta_ge_50pct,trigger_terminal_phylo_z_ge_2,trigger_nearest_relative_jump_ge_25pct,trigger_method_shift_ge_40pct,trigger_low_independent_support,audit_trigger_count,audit_trigger_summary,audit_priority_score,audit_priority_tier,fuscus_deviation_rank,terminal_phylo_rank,nearest_relative_jump_rank,audit_priority_rank
current_top50_all_selected,D. bairdi,bairdi,18.590991,17.862271,19.780418,1.136369,50,1,1,50,low,low_image_count; low_specimen_count; size_darkness_selected_top50,18.815203601075975,-0.011988136654623283,-1.1916565232552467,4.212563,-0.00584088264431921,-0.2724529039320476,0.2724529039320476,valtos,D. valtos,8.425126,22.250343,-16.446272311397635,16.446272311397635,16.36,2.2309909999999995,13.636864303178475,13.636864303178475,15.195764,../viewer_balanced_qc_only/index.html?species=D.%20bairdi,low,low_image_count; low_specimen_count; size_darkness_selected_top50,16.285622,24.41894,low,low_image_count; low_specimen_count,2.305368999999999,14.155854777913902,-5.827949,-23.866510995153767,2.305368999999999,14.155854777913902,14.155854777913902,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.55693745189937,watch,4,19,5,6
current_top50_all_selected,D. gvnigeusgwotli,gvnigeusgwotli,15.650087,14.323008,16.586517,0.956607,50,1,1,50,low,low_image_count; low_specimen_count; size_darkness_selected_top50,16.32533714576847,-0.04224185098755573,-4.136209499008714,4.908482,-0.019066428047502578,-0.6928245925221533,0.6928245925221533,amphileucus,D. amphileucus,9.816964,17.491533,-10.527642145488336,10.527642145488336,16.36,-0.7099130000000002,-4.339321515892425,4.339321515892425,33.416672,../viewer_balanced_qc_only/index.html?species=D.%20gvnigeusgwotli,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.709404,20.425734,low,low_image_count; low_specimen_count,1.940683,14.15585243530646,-4.775646999999999,-23.380540449611253,1.940683,14.15585243530646,14.15585243530646,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.554613019542197,watch,14,11,9,7
current_top50_all_selected,D. anicetus,anicetus,14.920052,14.145602,15.56835,0.911984,50,1,1,50,low,low_image_count; low_specimen_count; size_darkness_selected_top50,15.535488664886618,-0.04042091806384951,-3.961488937761126,6.463080000000001,-0.015899607647244303,-0.592167750136074,0.592167750136074,tilleyi,D. tilleyi,12.92616,16.020012,-6.866162147693777,6.866162147693777,16.36,-1.4399479999999993,-8.801638141809287,8.801638141809287,19.557732,../viewer_balanced_qc_only/index.html?species=D.%20anicetus,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.069896,19.866164,low,low_image_count; low_specimen_count,1.8501560000000001,14.155858623511609,-4.946112000000001,-24.897166861201793,1.8501560000000001,14.155858623511609,14.155858623511609,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.396743464467801,watch,11,15,16,8
current_top50_all_selected,D. intermedius,intermedius,18.59062,17.178834,19.850828,1.136346,50,2,2,49.68,medium,size_darkness_selected_top50,17.202946117601552,0.07757649738261385,8.0664897332825,2.5046169999999996,0.04901844217486841,1.4712413110229123,1.4712413110229123,marmoratus,D. marmoratus,5.009234999999999,17.936026,3.6496044329998423,3.6496044329998423,16.36,2.230620000000002,13.634596577017133,13.634596577017133,24.749035000000003,../viewer_balanced_qc_only/index.html?species=D.%20intermedius,medium,size_darkness_selected_top50,16.285297,23.336758,medium,NA,2.3053230000000013,14.155854817999348,-4.746137999999998,-20.337606449019173,2.3053230000000013,14.155854817999348,14.155854817999348,FALSE,FALSE,FALSE,FALSE,FALSE,0,,2.2438137903332325,baseline,5,5,18,9
current_top50_all_selected,D. amphileucus,amphileucus,17.491533,16.315496,18.136767,1.069165,50,2,2,36.48,medium,size_darkness_selected_top50,16.32533714576847,0.06899860821153236,7.143471793682421,4.908482,0.031143450584837296,0.9030877741240351,0.9030877741240351,gvnigeusgwotli,D. gvnigeusgwotli,9.816964,15.650087,11.76636270456517,11.76636270456517,16.36,1.131533000000001,6.916460880195596,6.916460880195596,33.416672,../viewer_balanced_qc_only/index.html?species=D.%20amphileucus,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.275116,21.513422,medium,NA,3.216417,22.53163476920257,-4.021888999999998,-18.694789699193358,3.216417,22.53163476920257,22.53163476920257,FALSE,FALSE,FALSE,FALSE,FALSE,0,,2.075362369140618,baseline,12,7,7,10
current_top50_all_selected,D. auriculatus,auriculatus,17.847274,16.584519,18.710125,1.090909,50,2,2,7.68,limited,size_darkness_selected_top50,16.815178898967115,0.05956879509202162,6.1378776118538925,7.253085,0.022118589678699396,0.6162341206262472,0.6162341206262472,bairdi,D. bairdi,14.506170000000001,18.590991,-4.000416115526062,4.000416115526062,16.36,1.4872739999999993,9.090916870415654,9.090916870415654,15.195764,../viewer_balanced_qc_only/index.html?species=D.%20auriculatus,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.527962,19.628853,medium,NA,3.3193119999999983,22.84774698612233,-1.7815790000000007,-9.076327587760735,3.3193119999999983,22.84774698612233,22.84774698612233,FALSE,FALSE,FALSE,FALSE,FALSE,0,,2.029262777308661,baseline,10,14,17,11
current_top50_all_selected,D. campi,campi,14.605298,13.44822,15.328056,0.892744,50,2,2,49.28,medium,size_darkness_selected_top50,15.571205369947426,-0.06403905942823451,-6.203163769271414,7.991711,-0.022652965284560643,-0.8068220624616915,0.8068220624616915,tilleyi,D. tilleyi,15.983422,16.020012,-8.830917230274249,8.830917230274249,16.36,-1.754702,-10.725562347188266,10.725562347188266,19.557732,../viewer_balanced_qc_only/index.html?species=D.%20campi,medium,size_darkness_selected_top50,12.794174,19.132985,medium,NA,1.8111239999999995,14.15584937331631,-4.527687000000002,-23.664300160168427,1.8111239999999995,14.15584937331631,14.15584937331631,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.7284662329493345,baseline,7,9,13,12
current_top50_all_selected,D. kanawha,kanawha,16.36166,15.126222,17.31914,1.000101,50,2,2,18,limited,size_darkness_selected_top50,16.436285109048278,-0.004550604470992425,-0.45402661582690795,2.724315,-0.00275702324899903,-0.17443296283584347,0.17443296283584347,mavrokoilius,D. mavrokoilius,5.44863,14.667481,11.550579134890304,11.550579134890304,16.36,0.001660000000001105,0.010146699266511128,0.010146699266511128,24.749036000000004,../viewer_balanced_qc_only/index.html?species=D.%20kanawha,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.250501,21.488225,medium,NA,3.1111590000000007,23.479557489939438,-5.126564999999999,-23.857554544407456,3.1111590000000007,23.479557489939438,23.479557489939438,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.7236479994652718,baseline,20,21,8,13
current_top50_all_selected,D. apalachicolae,apalachicolae,15.274128,14.278816,16.559967,0.933626,50,2,2,47.12,medium,size_darkness_selected_top50,15.791975178109102,-0.033341494203183775,-3.2791792810499265,3.337115,-0.018251538225710563,-0.666923459528489,0.666923459528489,ocoee,D. ocoee,6.67423,16.704642,-8.56357173054053,8.56357173054053,16.36,-1.0858720000000002,-6.637359413202937,6.637359413202937,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20apalachicolae,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,12.687106,20.119741,medium,NA,2.5870219999999993,20.39095440678118,-4.845613000000002,-24.083873644297917,2.5870219999999993,20.39095440678118,20.39095440678118,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.6519873771836986,baseline,13,13,14,14
current_top50_all_selected,D. ocoee,ocoee,16.704642,15.997584,17.620287,1.021066,50,3,3,28.695652,medium,size_darkness_selected_top50,15.791975178109102,0.056184733981421875,5.779307601471162,3.337115,0.03075620467739504,0.8907792294819422,0.8907792294819422,apalachicolae,D. apalachicolae,6.67423,15.274128,9.365601754810493,9.365601754810493,16.36,0.34464200000000034,2.106613691931547,2.106613691931547,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20ocoee,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,15.289705,21.654861,medium,NA,1.4149370000000001,9.254181163076725,-4.950219000000001,-22.859620294953643,1.4149370000000001,9.254181163076725,9.254181163076725,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.5388901025899109,baseline,17,8,12,15
current_top50_all_selected,D. marmoratus,marmoratus,17.936026,16.907544,18.645433,1.096334,50,2,2,48,medium,size_darkness_selected_top50,17.202946117601552,0.04173066086860766,4.261362428196991,2.504618,0.026368444662535368,0.7513150311940785,0.7513150311940785,intermedius,D. intermedius,5.009234999999999,18.59062,-3.5210982742910346,3.5210982742910346,16.36,1.5760259999999988,9.633410757946193,9.633410757946193,24.749036000000004,../viewer_balanced_qc_only/index.html?species=D.%20marmoratus,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,15.918278,19.073482,medium,NA,2.0177479999999974,12.675667556503267,-1.1374560000000002,-5.9635466665184715,2.0177479999999974,12.675667556503267,12.675667556503267,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.4017188662372253,baseline,9,10,19,16
current_top50_all_selected,D. folkertsi,folkertsi,15.746861000000001,14.651829,16.644734,0.962522,50,2,2,47.12,medium,size_darkness_selected_top50,16.220735825605473,-0.029649369164245876,-2.9214138661787903,6.0876719999999995,-0.012016827724249049,-0.4687542573163067,0.4687542573163067,amphileucus,D. amphileucus,12.175343999999999,17.491533,-9.974380175825637,9.974380175825637,16.36,-0.6131389999999985,-3.7477933985329948,3.7477933985329948,33.416672,../viewer_balanced_qc_only/index.html?species=D.%20folkertsi,medium,size_darkness_selected_top50,13.794178,21.602707,medium,NA,1.9526830000000004,14.155848938588434,-5.855845999999998,-27.10700098834835,1.9526830000000004,14.155848938588434,14.155848938588434,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.296581555784703,baseline,16,16,11,17
current_top50_all_selected,D. fuscus,fuscus,16.36,13.882128,18.072287,1,50,4,4,10.093714,limited,size_darkness_selected_top50,16.55529310514713,-0.01186654459974923,-1.179641483281313,7.597882,-0.004305048055253628,-0.22363666536352775,0.22363666536352775,bairdi,D. bairdi,15.195764,18.590991,-12.000387714673199,12.000387714673199,16.36,0,0,0,0,../viewer_balanced_qc_only/index.html?species=D.%20fuscus,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,16.36,16.36,medium,NA,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.2036521739504558,baseline,21,20,6,18
current_top50_all_selected,D. brimleyorum,brimleyorum,17.028954,16.241516,18.305748,1.04089,50,2,2,42,medium,size_darkness_selected_top50,15.822750913842444,0.07346623618464898,7.623219835321504,9.288645,0.024105248233745245,0.6793797215052543,0.6793797215052543,ocoee,D. ocoee,18.577289999999998,16.704642,1.9414483710575636,1.9414483710575636,16.36,0.6689539999999994,4.088960880195591,4.088960880195591,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20brimleyorum,low,low_image_count; low_specimen_count; size_darkness_selected_top50,15.080389,23.656833,medium,NA,1.9485649999999985,12.92118525589756,-6.627879,-28.01676369782887,1.9485649999999985,12.92118525589756,12.92118525589756,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.1618465053489078,baseline,15,12,21,19
current_top50_all_selected,D. tilleyi,tilleyi,16.020012,15.347147,17.067924,0.979218,50,2,2,42,medium,size_darkness_selected_top50,15.535488664886618,0.030711692615520647,3.118816186377882,6.46308,0.012080474322681542,0.29717434850858376,0.29717434850858376,anicetus,D. anicetus,12.92616,14.920052,7.372360364427699,7.372360364427699,16.36,-0.3399879999999982,-2.07816625916869,2.07816625916869,19.557732,../viewer_balanced_qc_only/index.html?species=D.%20tilleyi,medium,size_darkness_selected_top50,14.033456,21.626794,medium,NA,1.986556000000002,14.155857259965066,-5.606781999999999,-25.925164867247542,1.986556000000002,14.155857259965066,14.155857259965066,FALSE,FALSE,FALSE,FALSE,FALSE,0,,0.9875285197681922,baseline,18,18,15,20
current_top50_all_selected,D. monticola,monticola,16.180162,15.366771,16.751305,0.989007,50,2,2,32,medium,size_darkness_selected_top50,15.667417427273032,0.032202691157614094,3.2726808684781172,4.493936,0.015190732821983315,0.3960333805896736,0.3960333805896736,ocoee,D. ocoee,8.987872,16.704642,-3.1397260713519115,3.1397260713519115,16.36,-0.17983800000000016,-1.099254278728612,1.099254278728612,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20monticola,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.1026,18.701906,medium,NA,2.0775619999999986,14.731765773687112,-2.5217440000000018,-13.483887685030616,2.0775619999999986,14.731765773687112,14.731765773687112,FALSE,FALSE,FALSE,FALSE,FALSE,0,,0.9119016533605001,baseline,19,17,20,21
current_top50_primary,D. perlapsus,perlapsus,10.725843,10.431754,11.598411,0.655614,21,1,1,21,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,13.090648655482333,-0.19924206908310316,-18.064847034848487,5.75545,-0.08305033726453875,-2.2773623492850725,2.2773623492850725,ocoee,D. ocoee,11.5109,15.289705,-29.84924823598625,29.84924823598625,16.36,-5.634157,-34.43861246943766,34.43861246943766,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20perlapsus,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,10.725843,18.663094,medium,NA,0,0,-7.937251000000002,-42.529127271180236,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,3,terminal_phylo_z_ge_2; nearest_relative_jump_ge_25pct; low_independent_support,5.160104528113275,high,1,1,2,1
current_top50_primary,D. ochrophaeus,ochrophaeus,11.057864,10.41324,12.017012,0.675909,50,2,2,21.12,limited,size_darkness_selected_top50,13.854205414276603,-0.22544697751211462,-20.184062027801353,8.714544,-0.07636987570020239,-2.1005584382327798,2.1005584382327798,bairdi,D. bairdi,17.429087,16.285622,-32.10045032360447,32.10045032360447,16.36,-5.302135999999999,-32.40914425427872,32.40914425427872,17.429087000000003,../viewer_balanced_qc_only/index.html?species=D.%20ochrophaeus,limited,size_darkness_selected_top50,11.057864,17.959458,limited,NA,0,0,-6.901594000000001,-38.42874322821992,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,terminal_phylo_z_ge_2; nearest_relative_jump_ge_25pct,4.532759336262533,high,2,3,1,2
current_top50_primary,D. valtos,valtos,19.770085,19.03365,20.525148,1.20844,25,1,1,25,low,low_image_count; low_specimen_count; size_darkness_selected_top50,16.51520113243291,0.1798886990754851,19.70841191376762,4.212563,0.08764571264158481,2.240249036385405,2.240249036385405,bairdi,D. bairdi,8.425126,16.285622,21.395946682294365,21.395946682294365,16.36,3.4100850000000023,20.8440403422983,20.8440403422983,15.195764,../viewer_balanced_qc_only/index.html?species=D.%20valtos,low,low_image_count; low_specimen_count; size_darkness_selected_top50,19.770085,28.899468,medium,NA,0,0,-9.129382999999997,-31.590142074587657,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,terminal_phylo_z_ge_2; low_independent_support,4.512967710523146,high,7,2,3,3
current_top50_primary,D. welteri,welteri,11.741516,10.951947,12.515004,0.717697,33,1,1,33,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.181468845627483,-0.18880516422895743,-17.20521951701629,7.954725,-0.0669424008188558,-1.8510525598863479,1.8510525598863479,auriculatus,D. auriculatus,15.909448999999999,14.527962,-19.179882216101607,19.179882216101607,16.36,-4.618483999999999,-28.2303422982885,28.2303422982885,15.909449,../viewer_balanced_qc_only/index.html?species=D.%20welteri,low,low_image_count; low_specimen_count; size_darkness_selected_top50,11.741516,17.066358,medium,NA,0,0,-5.324842,-31.200810389656652,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,4.182854694496182,watch,3,4,5,4
current_top50_primary,D. ocoee,ocoee,15.289705,14.361593,15.584807,0.934579,12,1,1,12,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,13.652010772965395,0.11329290594209906,11.99599278281902,3.337115,0.06201791050224142,1.5619881697860862,1.5619881697860862,apalachicolae,D. apalachicolae,6.67423,12.687106,20.513732603794743,20.513732603794743,16.36,-1.0702949999999998,-6.5421454767726095,6.5421454767726095,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20ocoee,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,15.289705,21.654861,medium,NA,0,0,-6.365156000000001,-29.39365900339882,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,3.5133803834733284,watch,17,5,4,5
current_top50_primary,D. apalachicolae,apalachicolae,12.687106,11.901999,13.380065,0.775495,19,1,1,19,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,13.652010772965395,-0.07330061802413956,-7.067858273860727,3.337115,-0.04012564714955219,-1.1413251129431219,1.1413251129431219,ocoee,D. ocoee,6.67423,15.289705,-17.02190460836229,17.02190460836229,16.36,-3.6728939999999994,-22.45045232273838,22.45045232273838,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20apalachicolae,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,12.687106,20.119741,medium,NA,0,0,-7.432635000000001,-36.94200139057456,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,3.271210343732381,watch,4,8,7,6
current_top50_primary,D. kanawha,kanawha,13.250501,12.777268,14.553333,0.809933,45,1,1,45,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.09012475933295,-0.061438817292632564,-5.958951916141142,2.724315,-0.037223241164233804,-1.06451055084679,1.06451055084679,mavrokoilius,D. mavrokoilius,5.44863,12.848645,3.127613845662336,3.127613845662336,16.36,-3.1094989999999996,-19.006717603911984,19.006717603911984,24.749036000000004,../viewer_balanced_qc_only/index.html?species=D.%20kanawha,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.250501,21.488225,medium,NA,0,0,-8.237724,-38.335990990414516,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.569749456751523,watch,9,10,16,7
current_top50_primary,D. marmoratus,marmoratus,15.918278,15.257224,16.762482,0.973,20,1,1,20,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,14.93339299731593,0.0638681626359201,6.595185721430408,2.504618,0.04035651669801265,0.9887015627832065,0.9887015627832065,intermedius,D. intermedius,5.009234999999999,16.285297,-2.253683184285793,2.253683184285793,16.36,-0.4417219999999986,-2.7000122249388636,2.7000122249388636,24.749036000000004,../viewer_balanced_qc_only/index.html?species=D.%20marmoratus,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,15.918278,19.073482,medium,NA,0,0,-3.1552039999999977,-16.54235970128578,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.1328491346534157,watch,18,11,19,8
current_top50_primary,D. fuscus,fuscus,16.36,15.502984,16.987299,1,23,1,1,23,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,14.459773730198174,0.12346876254717598,13.141466147795565,7.597882,0.04479306942473589,1.1061185804728075,1.1061185804728075,bairdi,D. bairdi,15.195764,16.285622,0.4567096055649644,0.4567096055649644,16.36,0,0,0,0,../viewer_balanced_qc_only/index.html?species=D.%20fuscus,low,low_pair_count; low_image_count; low_specimen_count; size_darkness_selected_top50,16.36,16.36,medium,NA,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.124386964695406,watch,21,9,21,9
current_top50_primary,D. anicetus,anicetus,13.069896,12.391482,13.637803,0.798893,50,1,1,50,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.522518863742414,-0.03404478930105759,-3.3471786455112063,6.463080000000001,-0.013391551163307877,-0.4337852695812746,0.4337852695812746,tilleyi,D. tilleyi,12.92616,14.033456,-6.866163260140623,6.866163260140623,16.36,-3.2901039999999995,-20.110660146699267,20.110660146699267,19.557732,../viewer_balanced_qc_only/index.html?species=D.%20anicetus,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.069896,19.866164,low,low_image_count; low_specimen_count,0,0,-6.796268000000001,-34.21026827323082,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.1106450029208847,watch,8,15,12,10
current_top50_primary,D. mavrokoilius,mavrokoilius,12.848645,11.686285,14.319913,0.78537,50,2,2,46.08,medium,size_darkness_selected_top50,14.09012475933295,-0.0922358220203523,-8.810991957403525,2.724315,-0.0558818740063316,-1.5583266187339133,1.5583266187339133,kanawha,D. kanawha,5.44863,13.250501,-3.032760799006773,3.032760799006773,16.36,-3.511355,-21.463050122249395,21.463050122249395,24.749036000000004,../viewer_balanced_qc_only/index.html?species=D.%20mavrokoilius,medium,size_darkness_selected_top50,12.848645,17.04791,medium,NA,0,0,-4.199265000000002,-24.632139658175124,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,2.108898053139172,baseline,6,6,17,11
current_top50_primary,D. monticola,monticola,14.1026,13.024956,14.325682,0.862017,40,1,1,40,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.46405272242027,0.04633580486072253,4.74260826769064,4.493936,0.02185764004274424,0.49911357380563404,0.49911357380563404,ocoee,D. ocoee,8.987872,15.289705,-7.764080471140544,7.764080471140544,16.36,-2.2573999999999987,-13.798288508557455,13.798288508557455,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20monticola,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.1026,18.701906,medium,NA,0,0,-4.599306,-24.592712635813697,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,2.0856425628224047,watch,13,14,10,12
current_top50_primary,D. bairdi,bairdi,16.285622,15.647266,17.327555,0.995454,50,1,1,50,low,low_image_count; low_specimen_count; size_darkness_selected_top50,16.51520113243291,-0.013998604884939425,-1.3901080016643252,4.212563,-0.006820426782972318,-0.2598750570509504,0.2598750570509504,valtos,D. valtos,8.425126,19.770085,-17.624926751705928,17.624926751705928,16.36,-0.07437799999999939,-0.45463325183373593,0.45463325183373593,15.195764,../viewer_balanced_qc_only/index.html?species=D.%20bairdi,low,low_image_count; low_specimen_count; size_darkness_selected_top50,16.285622,24.41894,low,low_image_count; low_specimen_count,0,0,-8.133318,-33.3074162924353,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,1.9739647921558623,watch,20,18,6,13
current_top50_primary,D. brimleyorum,brimleyorum,15.080389,14.023202,16.565599,0.921784,35,1,1,35,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.725105888152006,0.09416845565348675,9.87448201050254,9.288645,0.030897921510644143,0.7383720599364564,0.7383720599364564,ocoee,D. ocoee,18.577289999999998,15.289705,-1.3689995980955771,1.3689995980955771,16.36,-1.2796109999999992,-7.821583129584342,7.821583129584342,19.557731000000004,../viewer_balanced_qc_only/index.html?species=D.%20brimleyorum,low,low_image_count; low_specimen_count; size_darkness_selected_top50,15.080389,23.656833,medium,NA,0,0,-8.576443999999999,-36.25355938387864,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,1.9495637064519662,watch,16,12,20,14
current_top50_primary,D. auriculatus,auriculatus,14.527962,13.524351,15.214946,0.888017,48,1,1,48,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.651547199457882,-0.008470734554386183,-0.8434958968869366,7.253085,-0.0031452827205286685,-0.16260934604237318,0.16260934604237318,bairdi,D. bairdi,14.506170000000001,16.285622,-10.792710281498607,10.792710281498607,16.36,-1.832037999999999,-11.19827628361858,11.19827628361858,15.195764,../viewer_balanced_qc_only/index.html?species=D.%20auriculatus,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.527962,19.628853,medium,NA,0,0,-5.100890999999999,-25.986699273768053,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,1.818283282974689,watch,15,21,8,15
current_top50_primary,D. gvnigeusgwotli,gvnigeusgwotli,13.709404,12.546889,14.529712,0.837983,50,1,1,50,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.939808380986722,-0.01666663854318129,-1.6528518519737023,4.908482,-0.007522711650843944,-0.2784616038212229,0.2784616038212229,amphileucus,D. amphileucus,9.816964,14.275116,-3.9629240140675703,3.9629240140675703,16.36,-2.650596,-16.201687041564796,16.201687041564796,33.416672,../viewer_balanced_qc_only/index.html?species=D.%20gvnigeusgwotli,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.709404,20.425734,low,low_image_count; low_specimen_count,0,0,-6.716329999999999,-32.881706968278344,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,1.7610123052152216,watch,10,17,14,16
current_top50_primary,D. amphileucus,amphileucus,14.275116,13.759327,14.936856,0.872562,38,1,1,38,low,low_image_count; low_specimen_count; size_darkness_selected_top50,13.939808380986722,0.023769222349463437,2.4053961851486116,4.908482,0.010728558457455946,0.20457327419469148,0.20457327419469148,gvnigeusgwotli,D. gvnigeusgwotli,9.816964,13.709404,4.12645217837333,4.12645217837333,16.36,-2.084883999999999,-12.743789731051336,12.743789731051336,33.416672,../viewer_balanced_qc_only/index.html?species=D.%20amphileucus,low,low_image_count; low_specimen_count; size_darkness_selected_top50,14.275116,21.513422,medium,NA,0,0,-7.238305999999998,-33.64553533138521,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,low_independent_support,1.6245071559506514,watch,14,19,13,17
current_top50_primary,D. intermedius,intermedius,16.285297,15.048579,17.389234,0.995434,50,2,2,49.68,medium,size_darkness_selected_top50,14.93339299731593,0.08666283010306897,9.052892419874393,2.5046169999999996,0.05475984440449607,1.3698974795846666,1.3698974795846666,marmoratus,D. marmoratus,5.009234999999999,15.918278,2.3056451206594053,2.3056451206594053,16.36,-0.07470299999999952,-0.4566198044009706,0.4566198044009706,24.749035000000003,../viewer_balanced_qc_only/index.html?species=D.%20intermedius,medium,size_darkness_selected_top50,16.285297,23.336758,medium,NA,0,0,-7.051461,-30.216112280891807,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.4712556804990622,baseline,19,7,18,18
current_top50_primary,D. campi,campi,12.794174,11.780579,13.427306,0.78204,50,2,2,49.28,medium,size_darkness_selected_top50,13.512789763381896,-0.05464671577344937,-5.318041470083868,7.991711,-0.019330548674258208,-0.5909657244874859,0.5909657244874859,tilleyi,D. tilleyi,15.983422,14.033456,-8.830910931704917,8.830910931704917,16.36,-3.5658259999999995,-21.79600244498777,21.79600244498777,19.557732,../viewer_balanced_qc_only/index.html?species=D.%20campi,medium,size_darkness_selected_top50,12.794174,19.132985,medium,NA,0,0,-6.3388110000000015,-33.130277371774454,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,1.380122210655438,baseline,5,13,9,19
