panel,parent_node,child_node,branch_length_mya,child_is_tip,child_species_key,child_label,parent_log_genome,child_log_genome,parent_genome_pg,child_genome_pg,branch_log_shift,branch_pct_shift,branch_scaled_shift,branch_shift_z,abs_branch_shift_z,abs_branch_pct_shift,abs_branch_shift_rank
balanced_all_strict,23,24,2.595652,FALSE,NA,14_tip_clade:anicetus;tilleyi;campi;ocoee;...,3.00476417478426,2.998826450125962,20.181456238490878,20.06197936954719,-0.005937724658298116,-0.5920131210146229,-0.0036855034476060197,-0.16305776116318457,0.16305776116318457,0.5920131210146229,33
balanced_all_strict,24,25,0.490221,FALSE,NA,8_tip_clade:anicetus;tilleyi;campi;ocoee;...,2.998826450125962,3.0044305263629516,20.06197936954719,20.17472385066494,0.0056040762369895525,0.5619808446662322,0.008004018411349647,0.14261045494429733,0.14261045494429733,0.5619808446662322,34
balanced_all_strict,27,28,1.5286309999999999,FALSE,NA,anicetus;tilleyi,3.001139058872879,3.010880981633641,20.108428567226614,20.305280627097883,0.009741922760762023,0.9789529759282267,0.007879403673594916,0.13935191579703463,0.13935191579703463,0.9789529759282267,35
balanced_all_strict,23,37,9.264644,FALSE,NA,intermedius;marmoratus;mavrokoilius;kanawha,3.00476417478426,2.999493828947851,20.181456238490878,20.07537277844521,-0.005270345836409174,-0.5256481930344559,-0.001731508972198797,-0.11196294199194427,0.11196294199194427,0.5256481930344559,36
balanced_all_strict,40,41,1.17919,FALSE,NA,amphileucus;gvnigeusgwotli,3.0474806429339427,3.0459409180358312,21.06221428536283,21.02980922346065,-0.0015397248981114942,-0.1538540129880972,-0.0014179184017262274,-0.10376289143204552,0.10376289143204552,0.1538540129880972,37
balanced_all_strict,26,27,0.701927,FALSE,NA,anicetus;tilleyi;campi,3.00103315984175,3.001139058872879,20.106299216873886,20.108428567226614,1.058990311286756e-4,0.010590463862891752,1.263996911305923e-4,-0.06338066175304434,0.06338066175304434,0.010590463862891752,38
balanced_all_strict,29,30,1.261514,FALSE,NA,ocoee;apalachicolae;monticola,2.983813468504049,2.9889719643763857,19.763038851047778,19.86524980612731,0.0051584958723367436,0.5171823819701382,0.004592794883857776,0.053410689293192565,0.053410689293192565,0.5171823819701382,39
balanced_all_strict,32,33,0.759819,FALSE,NA,5_tip_clade:bairdi;valtos;auriculatus;fuscus;...,2.984224697203754,2.986299582784354,19.771167651100097,19.81223315014414,0.0020748855805998723,0.20770396452409745,0.002380340456168111,-0.00444257504823002,0.00444257504823002,0.20770396452409745,40
balanced_qc_curated,39,17,2.724315,TRUE,mavrokoilius,mavrokoilius,3.0010945915232554,2.8360276155707433,20.107534418583498,17.04791,-0.16506697595251207,-15.216308249885536,-0.10000726128671646,-2.6485418777468355,2.6485418777468355,15.216308249885536,1
balanced_qc_curated,36,10,4.212563,TRUE,valtos,valtos,3.1717449580367574,3.365623881334828,23.849063684132084,28.951554,0.19387892329807066,21.394929308117238,0.09446205618237356,2.3831676525858243,2.3831676525858243,21.394929308117238,2
balanced_qc_curated,35,36,3.0405219999999997,FALSE,NA,bairdi;valtos,3.0147639632663665,3.1717449580367574,20.384278934049338,23.849063684132084,0.15698099477039085,16.99733780769288,0.09002704633346768,2.268415970344712,2.268415970344712,16.99733780769288,3
balanced_qc_curated,34,12,7.597882,TRUE,fuscus,fuscus,2.998757420374501,2.794839331174601,20.060594543895125,16.360000000000003,-0.20391808919989973,-18.44708309017339,-0.07397917447338596,-1.9750897662291547,1.9750897662291547,18.44708309017339,4
balanced_qc_curated,38,15,2.5046169999999996,TRUE,intermedius,intermedius,3.020835909931175,3.143117735095863,20.508427719507598,23.176011,0.12228182516468822,13.007253978592415,0.077266501815742,1.938248958408344,1.938248958408344,13.007253978592415,5
balanced_qc_curated,39,18,2.724315,TRUE,kanawha,kanawha,3.0010945915232554,3.111612166048397,20.107534418583498,22.457220000000003,0.11051757452514144,11.68559770930897,0.06695803257151617,1.6715270733605567,1.6715270733605567,11.68559770930897,6
balanced_qc_curated,33,13,7.954725,TRUE,welteri,welteri,2.9917689249334662,2.8371091572763,19.92088990159516,17.066358,-0.15465976765716638,-14.329339280001662,-0.05483587379263664,-1.4797749796553794,1.4797749796553794,14.329339280001662,7
balanced_qc_curated,25,8,9.288645,TRUE,brimleyorum,brimleyorum,3.0087485125218736,3.1636519949839816,20.26202637892021,23.656832999999995,0.15490348246210806,16.754526707218197,0.05082589078928405,1.2541231733173688,1.2541231733173688,16.754526707218197,8
balanced_qc_curated,38,16,2.504618,TRUE,marmoratus,marmoratus,3.020835909931175,2.948298993400933,20.508427719507598,19.073481999999995,-0.07253691653024186,-6.996858750623202,-0.045834061328213174,-1.2468616020748455,1.2468616020748455,6.996858750623202,9
balanced_qc_curated,32,14,8.714544,TRUE,ochrophaeus,ochrophaeus,2.991661196532878,2.888116884244964,19.91874397157865,17.959458,-0.10354431228791405,-9.836393170042657,-0.035075503544801385,-0.9684941020704706,0.9684941020704706,9.836393170042657,10
balanced_qc_curated,31,4,3.337115,TRUE,ocoee,ocoee,3.0096986995234185,3.075229955805075,20.281288242747515,21.654861,0.06553125628165635,6.7726109939967305,0.03587260432045292,0.867221038758424,0.867221038758424,6.7726109939967305,11
balanced_qc_curated,30,6,4.493936,TRUE,monticola,monticola,2.989754354444567,2.9286254438002173,19.88079826196313,18.701906,-0.061128910644349777,-5.929803453710614,-0.028835880353982473,-0.8070497576179405,0.8070497576179405,5.929803453710614,12
balanced_qc_curated,29,7,5.75545,TRUE,perlapsus,perlapsus,2.985164819302957,2.9265479908919465,19.78976370264581,18.663094,-0.05861682841101068,-5.6931943179047595,-0.024433330728369153,-0.6931379529319286,0.6931379529319286,5.6931943179047595,13
balanced_qc_curated,34,35,0.344797,FALSE,NA,bairdi;valtos;auriculatus,2.998757420374501,3.0147639632663665,20.060594543895125,20.384278934049338,0.01600654289186565,1.613533384795507,0.027259369308673866,0.6443617349885521,0.6443617349885521,1.613533384795507,14
balanced_qc_curated,28,2,6.46308,TRUE,tilleyi,tilleyi,3.012731025138279,3.073933008914563,20.342881050116635,21.626794,0.06120198377628405,6.311362420693145,0.02407386016663015,0.5619397009238167,0.5619397009238167,6.311362420693145,15
balanced_qc_curated,27,3,7.991711,TRUE,campi,campi,3.003864237406803,2.9514138089167745,20.16330236159175,19.132984999999998,-0.05245042849002868,-5.109864163691558,-0.018553641267583906,-0.5410065530779028,0.5410065530779028,5.109864163691558,16
balanced_qc_curated,35,11,7.253085,TRUE,auriculatus,auriculatus,3.0147639632663665,2.9770005756082134,20.384278934049338,19.628853,-0.037763387658153125,-3.705924239426961,-0.014021987102442207,-0.4237542906250382,0.4237542906250382,3.705924239426961,17
balanced_qc_curated,30,31,1.156821,FALSE,NA,ocoee;apalachicolae,2.989754354444567,3.0096986995234185,19.88079826196313,20.281288242747515,0.019944345078851455,2.014456238161322,0.01854328605066514,0.41884133019016395,0.41884133019016395,2.014456238161322,18
balanced_qc_curated,41,20,4.908482,TRUE,gvnigeusgwotli,gvnigeusgwotli,3.0464360021364927,3.0167955764528807,21.04022332536255,20.425734000000002,-0.029640425683612026,-2.9205456418412767,-0.01337860511274525,-0.40710739058273665,0.40710739058273665,2.9205456418412767,19
balanced_qc_curated,37,39,0.38556,FALSE,NA,mavrokoilius;kanawha,3.0088147219833297,3.0010945915232554,20.263367961186997,20.107534418583498,-0.007720130460074248,-0.7690406792295823,-0.012433077867247944,-0.3826427680177184,0.3826427680177184,0.7690406792295823,20
balanced_qc_curated,24,32,1.064322,FALSE,NA,6_tip_clade:bairdi;valtos;auriculatus;fuscus;...,3.0041563372032867,2.991661196532878,20.16919291838134,19.91874397157865,-0.012495140670408578,-1.241740052842888,-0.012111686755113574,-0.3743270771779655,0.3743270771779655,1.241740052842888,21
balanced_qc_curated,26,29,2.938187,FALSE,NA,ocoee;apalachicolae;monticola;perlapsus,3.004399546281296,2.985164819302957,20.174098845754067,19.78976370264581,-0.019234726978338834,-1.905091999631725,-0.011221381040027543,-0.35129125944687245,0.35129125944687245,1.905091999631725,22
balanced_qc_curated,37,38,0.605257,FALSE,NA,intermedius;marmoratus,3.0088147219833297,3.020835909931175,20.263367961186997,20.508427719507598,0.012021187947845124,1.2093732828125647,0.015451743023573437,0.3388505804137972,0.3388505804137972,1.2093732828125647,23
balanced_qc_curated,28,1,6.463080000000001,TRUE,anicetus,anicetus,3.012731025138279,2.98901798306967,20.342881050116635,19.866163999999998,-0.023713042068608914,-2.3434097114474417,-0.009327548286209651,-0.30229012939582334,0.30229012939582334,2.3434097114474417,24
balanced_qc_curated,33,34,0.356842,FALSE,NA,bairdi;valtos;auriculatus;fuscus,2.9917689249334662,2.998757420374501,19.92088990159516,20.060594543895125,0.006988495441034637,0.7012971960091985,0.011698918184784635,0.24174978964250174,0.24174978964250174,0.7012971960091985,25
balanced_qc_curated,36,9,4.212563,TRUE,bairdi,bairdi,3.1717449580367574,3.195359060697039,23.849063684132084,24.418940000000003,0.02361410266028141,2.3895123239034755,0.011505307819161162,0.23674030467820315,0.23674030467820315,2.3895123239034755,26
balanced_qc_curated,25,26,0.595008,FALSE,NA,7_tip_clade:anicetus;tilleyi;campi;ocoee;...,3.0087485125218736,3.004399546281296,20.26202637892021,20.174098845754067,-0.0043489662405775675,-0.4339523181038807,-0.005637994319134659,-0.2068264125462042,0.2068264125462042,0.4339523181038807,27
balanced_qc_curated,41,19,4.908482,TRUE,amphileucus,amphileucus,3.0464360021364927,3.068677019422267,21.04022332536255,21.513422,0.022241017285774323,2.2490192585885804,0.010038782531272187,0.19879535087479563,0.19879535087479563,2.2490192585885804,28
balanced_qc_curated,22,23,4.333818,FALSE,NA,18_tip_clade:anicetus;tilleyi;campi;ocoee;...,3.02129758442954,3.0103143631443423,20.517898123541062,20.293778538619907,-0.010983221285197686,-1.0923125925067945,-0.005275873806846987,-0.1974568870265991,0.1974568870265991,1.0923125925067945,29
balanced_qc_curated,40,21,6.0876719999999995,TRUE,folkertsi,folkertsi,3.048213600259221,3.0728186309117875,21.07765764858159,21.602706999999995,0.024605030652566473,2.4910232444815383,0.009972367805326251,0.19707693270042367,0.19707693270042367,2.4910232444815383,30
balanced_qc_curated,31,5,3.337115,TRUE,apalachicolae,apalachicolae,3.0096986995234185,3.0017014723852644,20.281288242747515,20.119741000000005,-0.007997227138154095,-0.7965334391679013,-0.004377779109784812,-0.17421953675890336,0.17421953675890336,0.7965334391679013,31
balanced_qc_curated,23,24,2.595652,FALSE,NA,14_tip_clade:anicetus;tilleyi;campi;ocoee;...,3.0103143631443423,3.0041563372032867,20.293778538619907,20.16919291838134,-0.006158025941055634,-0.613910415950758,-0.003822242886337013,-0.1598455627750043,0.1598455627750043,0.613910415950758,32
balanced_qc_curated,22,40,10.620665,FALSE,NA,amphileucus;gvnigeusgwotli;folkertsi,3.02129758442954,3.048213600259221,20.517898123541062,21.07765764858159,0.02691601582968106,2.7281523754048242,0.008259141749058889,0.15274883000985448,0.15274883000985448,2.7281523754048242,33
balanced_qc_curated,27,28,1.5286309999999999,FALSE,NA,anicetus;tilleyi,3.003864237406803,3.012731025138279,20.16330236159175,20.342881050116635,0.008866787731475867,0.8906214136180202,0.007171582195844916,0.1246092559118435,0.1246092559118435,0.8906214136180202,34
balanced_qc_curated,24,25,0.490221,FALSE,NA,8_tip_clade:anicetus;tilleyi;campi;ocoee;...,3.0041563372032867,3.0087485125218736,20.16919291838134,20.26202637892021,0.004592175318586911,0.46027355142339577,0.006558771551948033,0.10875336050728775,0.10875336050728775,0.46027355142339577,35
balanced_qc_curated,40,41,1.17919,FALSE,NA,amphileucus;gvnigeusgwotli,3.048213600259221,3.0464360021364927,21.07765764858159,21.04022332536255,-0.0017775981227283744,-0.17760191309282858,-0.001636973651710116,-0.10330378961861617,0.10330378961861617,0.17760191309282858,36
balanced_qc_curated,26,27,0.701927,FALSE,NA,anicetus;tilleyi;campi,3.004399546281296,3.003864237406803,20.174098845754067,20.16330236159175,-5.353088744928236e-4,-0.053516562225985886,-6.389376340293635e-4,-0.07748055227127633,0.07748055227127633,0.053516562225985886,37
balanced_qc_curated,23,37,9.264644,FALSE,NA,intermedius;marmoratus;mavrokoilius;kanawha,3.0103143631443423,3.0088147219833297,20.293778538619907,20.263367961186997,-0.0014996411610126437,-0.14985172610925135,-4.926891338768719e-4,-0.073696510749502,0.073696510749502,0.14985172610925135,38
balanced_qc_curated,32,33,0.759819,FALSE,NA,5_tip_clade:bairdi;valtos;auriculatus;fuscus;...,2.991661196532878,2.9917689249334662,19.91874397157865,19.92088990159516,1.0772840058814737e-4,0.010773420350074225,1.2358766796389557e-4,-0.05775093178875926,0.05775093178875926,0.010773420350074225,39
balanced_qc_curated,29,30,1.261514,FALSE,NA,ocoee;apalachicolae;monticola,2.985164819302957,2.989754354444567,19.78976370264581,19.88079826196313,0.004589535141609868,0.46000831887218485,0.00408622862930058,0.04477865256900739,0.04477865256900739,0.46000831887218485,40
balanced_qc_only,39,17,2.724315,TRUE,mavrokoilius,mavrokoilius,2.989181697796773,2.8360276155707433,19.86941664986392,17.04791,-0.15315408222602978,-14.200249054031689,-0.0927897311374518,-2.5176539385829693,2.5176539385829693,14.200249054031689,1
balanced_qc_only,36,10,4.212563,TRUE,valtos,valtos,3.17099323805572,3.3638231866444532,23.83114260309295,28.899468,0.19282994858873304,21.267655862414458,0.09395097273791374,2.4221397926055555,2.4221397926055555,21.267655862414458,2
balanced_qc_only,35,36,3.0405219999999997,FALSE,NA,bairdi;valtos,3.014226794270325,3.17099323805572,20.373332071820027,23.83114260309295,0.15676644378539528,16.972238606249856,0.08990400346770334,2.3150865738030797,2.3150865738030797,16.972238606249856,3
balanced_qc_only,38,15,2.5046169999999996,TRUE,intermedius,intermedius,3.015865783495349,3.1500297140399485,20.406751122814725,23.336758000000003,0.13416393054459963,14.358027201642741,0.0847744754305886,2.179396764801359,2.179396764801359,14.358027201642741,4
balanced_qc_only,34,12,7.597882,TRUE,fuscus,fuscus,2.998219045659265,2.794839331174601,20.049797333753357,16.360000000000003,-0.20337971448466385,-18.403165240686338,-0.07378385822093005,-2.014897496412436,2.014897496412436,18.403165240686338,5
balanced_qc_only,33,13,7.954725,TRUE,welteri,welteri,2.991204017080979,2.8371091572763,19.90963961244874,17.066358,-0.15409485980467919,-14.280929578810376,-0.054635581136228906,-1.5083740810932034,1.5083740810932034,14.280929578810376,6
balanced_qc_only,25,8,9.288645,TRUE,brimleyorum,brimleyorum,3.008009199325019,3.1636519949839816,20.247051931508622,23.656832999999995,0.15564279565896255,16.840876785548442,0.05106846927238301,1.2877822722543475,1.2877822722543475,16.840876785548442,7
balanced_qc_only,38,16,2.504618,TRUE,marmoratus,marmoratus,3.015865783495349,2.948298993400933,20.406751122814725,19.073481999999995,-0.06756679009441591,-6.5334707851860685,-0.042693576582440364,-1.1924759506459646,1.1924759506459646,6.5334707851860685,8
balanced_qc_only,39,18,2.724315,TRUE,kanawha,kanawha,2.989181697796773,3.067505110686598,19.86941664986392,21.488225,0.0783234128898247,8.147236421997173,0.04745292008011048,1.192141274527833,1.192141274527833,8.147236421997173,9
balanced_qc_only,32,14,8.714544,TRUE,ochrophaeus,ochrophaeus,2.9909858331802806,2.888116884244964,19.90529612347351,17.959458,-0.1028689489353165,-9.775479407105426,-0.034846725071656516,-0.9849056293495018,0.9849056293495018,9.775479407105426,10
balanced_qc_only,31,4,3.337115,TRUE,ocoee,ocoee,3.009619588849748,3.075229955805075,20.279683839835258,21.654861,0.06561036695532696,6.781058181308963,0.03591591046251607,0.8869563491047651,0.8869563491047651,6.781058181308963,11
balanced_qc_only,30,6,4.493936,TRUE,monticola,monticola,2.989620395862671,2.9286254438002173,19.878135236792517,18.701906,-0.060994952062453756,-5.9172010995046875,-0.028772689081649535,-0.8242310453740896,0.8242310453740896,5.9172010995046875,12
balanced_qc_only,29,7,5.75545,TRUE,perlapsus,perlapsus,2.9849334448977505,2.9265479908919465,19.785185387512826,18.663094,-0.05838545400580397,-5.671371612322707,-0.024336886626602754,-0.7068921433270285,0.7068921433270285,5.671371612322707,13
balanced_qc_only,34,35,0.344797,FALSE,NA,bairdi;valtos;auriculatus,2.998219045659265,3.014226794270325,20.049797333753357,20.373332071820027,0.016007748611059913,1.6136559022569719,0.027261422665543055,0.6580218764433147,0.6580218764433147,1.6136559022569719,14
balanced_qc_only,28,2,6.46308,TRUE,tilleyi,tilleyi,3.0124142659993205,3.073933008914563,20.33643827708875,21.626794,0.06151874291524262,6.345042850325355,0.0241984576836921,0.5769982168865013,0.5769982168865013,6.345042850325355,15
balanced_qc_only,27,3,7.991711,TRUE,campi,campi,3.003397640159901,2.9514138089167745,20.15389641478647,19.132984999999998,-0.051983831243126666,-5.065578356537803,-0.018388588699193395,-0.5495436691953818,0.5495436691953818,5.065578356537803,16
balanced_qc_only,37,39,0.38556,FALSE,NA,mavrokoilius;kanawha,2.9997721445216436,2.989181697796773,20.08096084492604,19.86941664986392,-0.010590446724870528,-1.053456538737152,-0.017055650738056295,-0.5142838760820237,0.5142838760820237,1.053456538737152,17
balanced_qc_only,37,38,0.605257,FALSE,NA,intermedius;marmoratus,2.9997721445216436,3.015865783495349,20.08096084492604,20.406751122814725,0.016093638973705193,1.6223839108326699,0.020686372662564963,0.48409412468417135,0.48409412468417135,1.6223839108326699,18
balanced_qc_only,35,11,7.253085,TRUE,auriculatus,auriculatus,3.014226794270325,2.9770005756082134,20.373332071820027,19.628853,-0.03722621866211151,-3.6541841520846496,-0.013822529977395293,-0.42875913865601495,0.42875913865601495,3.6541841520846496,19
balanced_qc_only,30,31,1.156821,FALSE,NA,ocoee;apalachicolae,2.989620395862671,3.009619588849748,19.878135236792517,20.279683839835258,0.019999192987076864,2.020051671142231,0.018594280979176626,0.42875267438327286,0.42875267438327286,2.020051671142231,20
balanced_qc_only,41,20,4.908482,TRUE,gvnigeusgwotli,gvnigeusgwotli,3.046221168010668,3.0167955764528807,21.035703652884617,20.425734000000002,-0.029425591557787456,-2.899687421680186,-0.013281636838239737,-0.41445106075658295,0.41445106075658295,2.899687421680186,21
balanced_qc_only,24,32,1.064322,FALSE,NA,6_tip_clade:bairdi;valtos;auriculatus;fuscus;...,3.003243769235493,2.9909858331802806,20.150795554686923,19.90529612347351,-0.012257936055212415,-1.2183113592074024,-0.011881761532828803,-0.3774205949041578,0.3774205949041578,1.2183113592074024,22
balanced_qc_only,26,29,2.938187,FALSE,NA,ocoee;apalachicolae;monticola;perlapsus,3.0038231632571577,2.9849334448977505,20.16247418810158,19.785185387512826,-0.018889718359407226,-1.8712425720619263,-0.011020105857931894,-0.3546274854589906,0.3546274854589906,1.8712425720619263,23
balanced_qc_only,28,1,6.463080000000001,TRUE,anicetus,anicetus,3.0124142659993205,2.98901798306967,20.33643827708875,19.866163999999998,-0.023396282929650347,-2.312471194223664,-0.009202950769147702,-0.3065588473426617,0.3065588473426617,2.312471194223664,24
balanced_qc_only,36,9,4.212563,TRUE,bairdi,bairdi,3.17099323805572,3.195359060697039,23.83114260309295,24.418940000000003,0.02436582264131859,2.4665095026990658,0.011871562251949491,0.2509186878119009,0.2509186878119009,2.4665095026990658,25
balanced_qc_only,33,34,0.356842,FALSE,NA,bairdi;valtos;auriculatus;fuscus,2.991204017080979,2.998219045659265,19.90963961244874,20.049797333753357,0.007015028578285953,0.7039691527966241,0.011743335327860406,0.24752674088956517,0.24752674088956517,0.7039691527966241,26
