supplement_id,filename,column,pandas_dtype,source_column,definition_status
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nuc_area_px,int64,nuc_area_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nuc_area_um2,float64,nuc_area_um2,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nuc_centroid_x,float64,nuc_centroid_x,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nuc_centroid_y,float64,nuc_centroid_y,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nuc_i_bg,float64,nuc_i_bg,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nuc_iod,float64,nuc_iod,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nuc_mean_od,float64,nuc_mean_od,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_label,int64,nucleus_label,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_mask_best_overlap_fraction,float64,nucleus_mask_best_overlap_fraction,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_mask_best_overlap_px,int64,nucleus_mask_best_overlap_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_mask_overlap_label_count,int64,nucleus_mask_overlap_label_count,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_mask_path,object,nucleus_mask_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_mask_path_original,object,nucleus_mask_path_original,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_mask_pixel_count,int64,nucleus_mask_pixel_count,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_object_id,object,nucleus_object_id,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_repair_applied,bool,nucleus_repair_applied,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_run_manifest_path,object,nucleus_run_manifest_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_area_px,float64,nucleus_shape_area_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_aspect_ratio,float64,nucleus_shape_aspect_ratio,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_eccentricity,float64,nucleus_shape_eccentricity,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_ellipse_deviation,float64,nucleus_shape_ellipse_deviation,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_ellipse_iou,float64,nucleus_shape_ellipse_iou,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_perimeter_px,float64,nucleus_shape_perimeter_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_roughness,float64,nucleus_shape_roughness,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_smoothness,float64,nucleus_shape_smoothness,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_shape_solidity,float64,nucleus_shape_solidity,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_source_image_path,object,nucleus_source_image_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,nucleus_tile_manifest_path,object,nucleus_tile_manifest_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,one_to_one_cell,bool,one_to_one_cell,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,original_flag_summary,object,original_flag_summary,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,original_keep_mask_pair,bool,original_keep_mask_pair,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,original_keep_strict_core,bool,original_keep_strict_core,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,original_keep_trim_5_95,bool,original_keep_trim_5_95,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,original_keep_ultra_core,bool,original_keep_ultra_core,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,original_pair_core_distance,float64,original_pair_core_distance,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,original_physical_pair_ok,bool,original_physical_pair_ok,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,pair_core_distance,float64,pair_core_distance,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,panel,object,panel,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,physical_pair_ok,bool,physical_pair_ok,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,raw_focus_grad_mean,float64,raw_focus_grad_mean,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,raw_focus_intensity_iqr,float64,raw_focus_intensity_iqr,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,raw_focus_lap_var,float64,raw_focus_lap_var,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,raw_imagej_results_path,float64,raw_imagej_results_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,reason_code,float64,reason_code,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,review_decision,object,review_decision,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,review_key,object,review_key,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,review_note,object,review_note,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,review_priority,float64,review_priority,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,review_repair_mode,object,review_repair_mode,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,review_repair_succeeded,bool,review_repair_succeeded,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,review_updated_at,float64,review_updated_at,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,roi_best_overlap_fraction,float64,roi_best_overlap_fraction,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,roi_best_overlap_px,int64,roi_best_overlap_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,roi_overlap_label_count,int64,roi_overlap_label_count,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,roi_pixel_count,int64,roi_pixel_count,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,roi_zip_path,float64,roi_zip_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,selection_metric,object,selection_metric,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,selection_rank,int64,selection_rank,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,shape_has_concavity,float64,shape_has_concavity,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,shape_has_ellipse_mismatch,float64,shape_has_ellipse_mismatch,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,shape_has_jagged_edge,float64,shape_has_jagged_edge,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,shape_is_suspect,float64,shape_is_suspect,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,shape_qc_reasons,float64,shape_qc_reasons,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,shape_qc_status,object,shape_qc_status,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,slide_id,int64,slide_id,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,species,object,species,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,specimen_id,int64,specimen_id,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,target_reached,bool,target_reached,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,tile_height_px,int64,tile_height_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,tile_name,object,tile_name,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,tile_width_px,int64,tile_width_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,tile_x0,int64,tile_x0,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,tile_y0,int64,tile_y0,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,triage_bucket,object,triage_bucket,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,window_label_count,int64,window_label_count,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,z_log_cell_area,float64,z_log_cell_area,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,z_log_nc_ratio,float64,z_log_nc_ratio,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,z_log_nuc_area,float64,z_log_nuc_area,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,z_log_nuc_iod,float64,z_log_nuc_iod,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,auto_flag_summary,object,auto_flag_summary,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,auto_keep_mask_pair,bool,auto_keep_mask_pair,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,auto_keep_strict_core,bool,auto_keep_strict_core,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,auto_keep_trim_5_95,bool,auto_keep_trim_5_95,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,auto_keep_ultra_core,bool,auto_keep_ultra_core,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,auto_pair_core_distance,float64,auto_pair_core_distance,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,balanced_genome_qc_score,float64,balanced_genome_qc_score,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_area_px,float64,cell_area_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_area_um2,float64,cell_area_um2,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_centroid_x,float64,cell_centroid_x,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_centroid_y,float64,cell_centroid_y,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_circularity,float64,cell_circularity,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_edge_touch,bool,cell_edge_touch,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_equiv_radius_px,float64,cell_equiv_radius_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_i_bg,float64,cell_i_bg,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_iod,float64,cell_iod,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_mask_path,object,cell_mask_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_mask_path_original,object,cell_mask_path_original,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_mean_od,float64,cell_mean_od,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_object_id,object,cell_object_id,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_repair_applied,bool,cell_repair_applied,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_run_manifest_path,object,cell_run_manifest_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_area_px,float64,cell_shape_area_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_aspect_ratio,float64,cell_shape_aspect_ratio,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_eccentricity,float64,cell_shape_eccentricity,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_ellipse_deviation,float64,cell_shape_ellipse_deviation,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_ellipse_iou,float64,cell_shape_ellipse_iou,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_perimeter_px,float64,cell_shape_perimeter_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_roughness,float64,cell_shape_roughness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_smoothness,float64,cell_shape_smoothness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_shape_solidity,float64,cell_shape_solidity,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_solidity,float64,cell_solidity,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_source_image_path,object,cell_source_image_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_tile_h,int64,cell_tile_h,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_tile_manifest_path,object,cell_tile_manifest_path,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_tile_w,int64,cell_tile_w,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_tile_x0,int64,cell_tile_x0,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cell_tile_y0,int64,cell_tile_y0,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,centroid_distance_px,float64,centroid_distance_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,clarity_signal,float64,clarity_signal,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,common_support_worst_distance,float64,common_support_worst_distance,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,cytoplasm_area_um2,float64,cytoplasm_area_um2,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,decision,object,decision,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,distance_over_cell_radius,float64,distance_over_cell_radius,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,filename,object,filename,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,flag_summary,object,flag_summary,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,focus_rank,float64,focus_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,has_cell_match,bool,has_cell_match,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,has_cell_tile,bool,has_cell_tile,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,has_nucleus_mask,bool,has_nucleus_mask,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,has_nucleus_roi,bool,has_nucleus_roi,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,i_bg_source,object,i_bg_source,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_group,object,image_group,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_iod_quality_score,float64,image_iod_quality_score,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_contrast_snr,float64,image_median_contrast_snr,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_contrast_snr_rank,float64,image_median_contrast_snr_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_edge_sharpness,float64,image_median_edge_sharpness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_edge_sharpness_rank,float64,image_median_edge_sharpness_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_focus_rank,float64,image_median_focus_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_focus_rank_rank,float64,image_median_focus_rank_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_keep_probability,float64,image_median_keep_probability,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_local_od_contrast,float64,image_median_local_od_contrast,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_local_od_contrast_rank,float64,image_median_local_od_contrast_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_median_nuc_iod,float64,image_median_nuc_iod,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_q10_contrast_snr,float64,image_q10_contrast_snr,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_q10_contrast_snr_rank,float64,image_q10_contrast_snr_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_q10_edge_sharpness,float64,image_q10_edge_sharpness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_q10_edge_sharpness_rank,float64,image_q10_edge_sharpness_rank,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,image_type,object,image_type,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_boundary_grad_mean,float64,iod_boundary_grad_mean,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_contrast_snr,float64,iod_contrast_snr,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_edge_sharpness,float64,iod_edge_sharpness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_final_quality_score,float64,iod_final_quality_score,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_inner_intensity_median,float64,iod_inner_intensity_median,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_local_contrast,float64,iod_local_contrast,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_local_od_contrast,float64,iod_local_od_contrast,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_ring_intensity_median,float64,iod_ring_intensity_median,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_ring_noise_iqr,float64,iod_ring_noise_iqr,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,iod_row_quality_score,float64,iod_row_quality_score,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,keep_mask_pair,bool,keep_mask_pair,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,keep_probability,float64,keep_probability,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,keep_strict_core,bool,keep_strict_core,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,keep_trim_5_95,float64,keep_trim_5_95,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,keep_ultra_core,float64,keep_ultra_core,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,link_method,object,link_method,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,manual_report_decision_applied,bool,manual_report_decision_applied,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,manual_report_include,bool,manual_report_include,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,mask_label_id,float64,mask_label_id,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,mask_sample_label,int64,mask_sample_label,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,match_image_median_log_edge_sharpness,float64,match_image_median_log_edge_sharpness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,match_image_median_log_relative_ring_noise,float64,match_image_median_log_relative_ring_noise,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,match_log_edge_sharpness,float64,match_log_edge_sharpness,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,match_log_relative_ring_noise,float64,match_log_relative_ring_noise,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,n_accepted,int64,n_accepted,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,n_remaining_to_target,int64,n_remaining_to_target,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,n_rows,int64,n_rows,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nc_area_ratio,float64,nc_area_ratio,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nuc_area_px,int64,nuc_area_px,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nuc_area_um2,float64,nuc_area_um2,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nuc_centroid_x,float64,nuc_centroid_x,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nuc_centroid_y,float64,nuc_centroid_y,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nuc_i_bg,float64,nuc_i_bg,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nuc_iod,float64,nuc_iod,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nuc_mean_od,float64,nuc_mean_od,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_label,int64,nucleus_label,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_mask_best_overlap_fraction,float64,nucleus_mask_best_overlap_fraction,source_named; manuscript-critical fields require curated definitions
S21,Supplementary_Data_S21_frozen_nuclear_iod_objects.csv,nucleus_mask_best_overlap_px,int64,nucleus_mask_best_overlap_px,source_named; manuscript-critical fields require curated definitions
