fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,global_fit_pass,finite_ranking_row,release_gate_status,winner_claim_allowed_by_ranking_gate,absolute_genome_size_used,publication_claim_allowed,warning_count
trees__bootstrap_093__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_093,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,87.30487995952988,2.1854540399601774e-10,102.30487995952988,53.85293192866364,2.0229465801760197e-12,2.0209655198487213e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_093__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_093,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.721079790030974,0.0060757537772494485,39.35744342639461,0,1,0.6029631187127062,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_093__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_093,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.892590715770854,0.005552857557244328,40.89259071577085,1.5351472893762406,0.4641378665572683,0.2798580155320324,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_093__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_093,image_balanced_selected50,image_qc_pass,NA,16,3,ltr_terminal_internal_chain,4,6,22.214934820015195,0.004532881372096176,43.54826815334853,4.19082472695392,0.12301950444260205,0.07417622406120296,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_093__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_093,image_balanced_selected50,image_qc_pass,NA,16,4,terminal_internal_evenness_additive,4,6,23.549516753893275,0.0027259274829000146,44.88285008722661,5.525406660831997,0.06312090085686867,0.03805957523661307,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_093__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_093,image_balanced_selected50,image_qc_pass,NA,16,5,te_terminal_internal_state,3,7,20.96518373212609,0.001861227603666804,48.96518373212609,9.607740305731483,0.008197958223379228,0.0049430664574452166,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_094__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.269886871978595,0.11825127895407561,19.269886871978596,0,1,0.998845355642137,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,22.400847347837257,1.6676031843509964e-4,33.47777042476034,14.207883552781741,8.218589458209034e-4,8.209099910261521e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,21.55297310464587,2.088484978923777e-5,36.55297310464587,17.283086232667277,1.7661415566847842e-4,1.7641022913011706e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,25.822859976624464,3.43565049440997e-5,36.89978305354754,17.62989618156894,1.484966601147107e-4,1.4832519928394773e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,34.79009841594569,4.732379846439372e-6,42.50438413023141,23.234497258252812,9.00934100763133e-6,8.998938422868805e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488830778398,0.7723446107790441,15.51664888307784,0,1,0.9735835920558396,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.749501369870714,0.0193145746268506,22.82642444679379,7.3097755637159505,0.025864399775205032,0.025181155239512365,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,17.860769178221666,0.0013138606933432717,28.937692255144743,13.421043372066903,0.0012180285303532155,0.0011858525918077788,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.57993568728795,1.1271414153868342e-4,35.294221401573665,19.777572518495823,5.074049444063385e-5,4.940011284020166e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_094__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,8.001975061107828,0.7849760234251023,48.50197506110783,0,1,0.9988752918512052,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_094__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,2,iod_morphology_only,8,7,37.67247526394604,0.0016847690091912337,62.87247526394604,14.370500202838215,7.576794875261215e-4,7.568273192323262e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_094__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,3,te_additive_chain,6,9,24.240306611205128,0.01886273608214939,64.74030661120513,16.2383315500973,2.9777696983240745e-4,2.974420576479135e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_094__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,4,te_nucleus_bypass,6,9,28.26925964529251,0.005051446336869603,68.76925964529251,20.26728458418468,3.972053331190421e-5,3.9675859304413835e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_094__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,5,te_cell_bypass,6,9,28.77812605276489,0.0042499616794300366,69.27812605276489,20.77615099165706,3.0797547560053956e-5,3.076290930735026e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_094__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,86.37214773241341,3.171309881366824e-10,101.37214773241341,52.87017267130558,3.3066473149429894e-12,3.3029283017626825e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_094__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.533274154767568,0.006470143387882099,39.16963779113121,0,1,0.6029631187935686,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_094__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.704785080967614,0.005934067849715952,40.70478508096761,1.5351472898364023,0.46413786645047905,0.27985801550517364,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_094__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,16,3,ltr_terminal_internal_chain,4,6,22.02712919160262,0.0048658576406028775,43.360462524935954,4.190824733804746,0.12301950402120945,0.0741762238170664,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_094__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,16,4,terminal_internal_evenness_additive,4,6,23.36171110761291,0.002929603954084814,44.69504444094624,5.525406649815032,0.06312090120456905,0.03805957545136767,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_094__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_094,image_balanced_selected50,image_qc_pass,NA,16,5,te_terminal_internal_state,3,7,20.77737810709297,0.002011419700262529,48.77737810709297,9.607740315961763,0.008197958181445522,0.0049430664328236435,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_095__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.269886859783841,0.11825127967509819,19.269886859783842,0,1,0.9988099691825748,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,22.340402836072904,1.714513575900023e-4,33.41732591299598,14.147439053212135,8.470765186462799e-4,8.460684714843735e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,21.49252859447884,2.1525671814570657e-5,36.49252859447884,17.222641734695,1.82033309692079e-4,1.8181668444374754e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,25.762415454262683,3.533375693742791e-5,36.83933853118576,17.569451671401918,1.5305306973502786e-4,1.5287093186534164e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,34.7296538667959,4.86161933599405e-6,42.443939581081615,23.174052721297773,9.285779996072376e-6,9.274729631713219e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488837385383,0.7723446105239007,15.516648883738538,0,1,0.9737603190006581,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.749501332307675,0.019314574936841078,22.826424409230754,7.309775525492215,0.025864400269522022,0.02518572665721047,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,18.17858506675418,0.0011387571653775908,29.255508143677257,13.73885925993872,0.0010390695497623156,0.0010118046962404226,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.897751549520166,9.82214587077479e-5,35.61203726380588,20.09538838006734,4.328544208334073e-5,4.214964589115838e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_095__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,7.959738105356376,0.7882687518776614,48.45973810535638,0,1,0.9988409605259504,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_095__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,2,iod_morphology_only,8,7,37.56893943411522,0.0017427377971147573,62.768939434115225,14.309201328758846,7.812614786266998e-4,7.803559657334171e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_095__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,3,te_additive_chain,6,9,24.13677082185174,0.01948692783211048,64.63677082185174,16.17703271649536,3.070449640961881e-4,3.066890868624925e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_095__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,4,te_nucleus_bypass,6,9,28.196971190368117,0.005176405437245402,68.69697119036812,20.237233085011738,4.032187055654298e-5,4.027513591690043e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_095__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,5,te_cell_bypass,6,9,28.67459024805025,0.004402473046847266,69.17459024805025,20.71485214269387,3.1756089004395724e-5,3.1719282443698196e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_095__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,86.46114647262043,3.060753872574651e-10,101.46114647262043,53.00140836726405,3.096637769138253e-12,3.093048643726989e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_095__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.49057472778094,0.006563153531603305,39.12693836414458,0,1,0.6029631188386392,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_095__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.66208565603972,0.006024172433227948,40.66208565603972,1.535147291895143,0.4641378659727093,0.27985801523801507,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_095__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,16,3,ltr_terminal_internal_chain,4,6,21.984429756292347,0.004944792897971562,43.31776308962568,4.1908247254811,0.12301950453319485,0.07417622413131927,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_095__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,16,4,terminal_internal_evenness_additive,4,6,23.31901168641668,0.0029779301682921755,44.652345019750015,5.525406655605437,0.06312090102182127,0.0380595753440224,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_095__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_095,image_balanced_selected50,image_qc_pass,NA,16,5,te_terminal_internal_state,3,7,20.734678674113717,0.002047186621757513,48.73467867411372,9.607740309969138,0.008197958206009166,0.004943066448004102,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_096__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.26988687788884,0.11825127860462858,19.26988687788884,0,1,0.9989288176590219,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,22.551073165094902,1.556457141895784e-4,33.62799624201798,14.358109364129138,7.623882008532296e-4,7.615715440755055e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,21.703198924588534,1.937359575920894e-5,36.703198924588534,17.433312046699694,1.6383413344736963e-4,1.6365863721677133e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,25.973085802477375,3.204250500210559e-5,37.05000887940045,17.78012200151161,1.3775125479463258e-4,1.3760369808304897e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,34.94032420116631,4.425757360926319e-6,42.65460991545203,23.384723037563187,8.35741391711157e-6,8.348461602907315e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488845044229,0.7723446102281373,15.516648884504423,0,1,0.9736583141177684,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.749501356822083,0.019314574734534906,22.82642443374516,7.309775549240737,0.02586439996240139,0.025183088063059408,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,17.989052815048144,0.001240192308818333,29.06597589197122,13.549327007466797,0.0011423548334191724,0.0011122632812311955,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.70821931294846,1.0662615097611905e-4,35.42250502723418,19.905856142729757,4.758808841787784e-5,4.633453794103824e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_096__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,7.8993515587034775,0.7929454287462632,48.39935155870348,0,1,0.998920254030594,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_096__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,2,iod_morphology_only,8,7,37.644254792611726,0.0017003830486687077,62.84425479261172,14.444903233908242,7.300105170891918e-4,7.292222911757408e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_096__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,3,te_additive_chain,6,9,24.21208617455751,0.019030994999873152,64.71208617455751,16.312734615854033,2.8690273332364753e-4,2.8659295125372977e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_096__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,4,te_nucleus_bypass,6,9,28.458511344337364,0.004737806228973684,68.95851134433737,20.559159785633888,3.432694674586022e-5,3.428988236346936e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_096__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,5,te_cell_bypass,6,9,28.74990562036746,0.004291022233761543,69.24990562036746,20.850554061663978,2.9672880884107224e-5,2.9640841710571946e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_096__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,18,6,integrated_null,10,5,86.5281228737508,2.980085067605387e-10,101.5281228737508,53.128771315047324,2.905587067145213e-12,2.902449771220705e-12,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
trees__bootstrap_096__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,16,1,proxy_null,6,4,27.575953118721838,0.006378432884294072,39.212316755085475,0,1,0.6029631204941021,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_096__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,16,2,terminal_internal_only,5,5,24.74746405521434,0.005845296915579334,40.74746405521434,1.5351473001288625,0.4641378640619188,0.2798580148542419,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_096__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,16,3,ltr_terminal_internal_chain,4,6,22.06980817563581,0.004788176041650716,43.40314150896914,4.190824753883668,0.12301950278615997,0.0741762232815759,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_096__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,16,4,terminal_internal_evenness_additive,4,6,23.404390103688513,0.0028820610266379054,44.73772343702184,5.525406681936367,0.06312090019080525,0.0380595749474447,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_096__terminal_internal_iod__image_balanced_selected50__image_qc_pass__none,terminal_internal_iod,trees,bootstrap_096,image_balanced_selected50,image_qc_pass,NA,16,5,te_terminal_internal_state,3,7,20.820057080810024,0.0019762807985406194,48.820057080810024,9.60774032572455,0.008197958141428065,0.0049430664226354955,FALSE,TRUE,blocked_no_globally_supported_model,FALSE,FALSE,FALSE,9
trees__bootstrap_097__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,1,mediated_evenness,1,5,4.269886890619485,0.11825127785192102,19.269886890619485,0,1,0.9990634362337669,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,2,ltr_only,2,4,22.819944082031977,1.3755706692997194e-4,33.896867158955054,14.626980268335569,6.664868595339927e-4,6.658626520906827e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,3,additive_composition,1,5,21.972069842645393,1.693657757506628e-5,36.972069842645396,17.70218295202591,1.4322532392614388e-4,1.4309118427734764e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,4,evenness_only,2,4,26.241956733264878,2.8281099247684516e-5,37.31887981018795,18.048992919568466,1.2042342794181901e-4,1.2031064372260311e-4,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__te_iod__image_balanced_selected50__image_qc_pass__none,te_iod,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,5,proxy_null,3,3,35.209195177712886,3.925399647441985e-6,42.9234808919986,23.653594001379115,7.306128797890556e-6,7.299286142387019e-6,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,1,iod_nucleus_cell_chain,1,5,0.5166488863562813,0.7723446095130009,15.51664888635628,0,1,0.973521401186439,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,2,iod_to_nucleus,2,4,11.749501381310553,0.019314574532442896,22.82642445823363,7.309775571877351,0.02586439966966017,0.02517954660725364,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,3,iod_to_cell,2,4,17.75992270355074,0.0013747921103227645,28.836845780473816,13.320196894117535,0.001281020251500315,0.0012471006301887912,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__iod_morphology__image_balanced_selected50__image_qc_pass__none,iod_morphology,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,4,morphology_null,3,3,27.479089234228407,1.1774003332598593e-4,35.19337494851412,19.67672606215784,5.3364595842739595e-5,5.1951576118571867e-5,FALSE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,4
trees__bootstrap_097__integrated__image_balanced_selected50__image_qc_pass__none,integrated,trees,bootstrap_097,image_balanced_selected50,image_qc_pass,NA,18,1,te_evenness_chain,6,9,7.912222623615982,0.7919517207367344,48.41222262361598,0,1,0.9990670291788053,TRUE,TRUE,supported_unique_top_model,TRUE,FALSE,FALSE,14
