id,decision,decision_source,species,rank,review_key,filename,tile_name
"orestes-1117","keep","auto_fill","D. orestes","3","Process_437_green.ome.tiff::tile_y000000_x012288.tiff::26","Process_437_green.ome.tiff","tile_y000000_x012288.tiff"
"orestes-1118","keep","auto_fill","D. orestes","4","Process_437_green.ome.tiff::tile_y000000_x020480.tiff::30","Process_437_green.ome.tiff","tile_y000000_x020480.tiff"
"orestes-1119","keep","auto_fill","D. orestes","5","Process_437_green.ome.tiff::tile_y020480_x028672.tiff::24","Process_437_green.ome.tiff","tile_y020480_x028672.tiff"
"orestes-1120","keep","auto_fill","D. orestes","6","Process_437_green.ome.tiff::tile_y032768_x028672.tiff::12","Process_437_green.ome.tiff","tile_y032768_x028672.tiff"
"orestes-1121","keep","auto_fill","D. orestes","7","Process_437_green.ome.tiff::tile_y024576_x008192.tiff::8","Process_437_green.ome.tiff","tile_y024576_x008192.tiff"
"orestes-1122","keep","auto_fill","D. orestes","8","Process_437_green.ome.tiff::tile_y000000_x012288.tiff::20","Process_437_green.ome.tiff","tile_y000000_x012288.tiff"
"orestes-1123","keep","auto_fill","D. orestes","9","Process_437_green.ome.tiff::tile_y004096_x032768.tiff::12","Process_437_green.ome.tiff","tile_y004096_x032768.tiff"
"orestes-1124","keep","auto_fill","D. orestes","10","Process_437_green.ome.tiff::tile_y004096_x012288.tiff::12","Process_437_green.ome.tiff","tile_y004096_x012288.tiff"
"orestes-1125","keep","auto_fill","D. orestes","11","Process_437_green.ome.tiff::tile_y024576_x008192.tiff::17","Process_437_green.ome.tiff","tile_y024576_x008192.tiff"
"orestes-1126","keep","auto_fill","D. orestes","12","Process_437_green.ome.tiff::tile_y000000_x020480.tiff::33","Process_437_green.ome.tiff","tile_y000000_x020480.tiff"
"orestes-1127","keep","auto_fill","D. orestes","13","Process_437_green.ome.tiff::tile_y036864_x004096.tiff::3","Process_437_green.ome.tiff","tile_y036864_x004096.tiff"
"orestes-1128","keep","auto_fill","D. orestes","14","Process_437_green.ome.tiff::tile_y040960_x032768.tiff::9","Process_437_green.ome.tiff","tile_y040960_x032768.tiff"
"orestes-1129","keep","auto_fill","D. orestes","15","Process_437_green.ome.tiff::tile_y032768_x032768.tiff::15","Process_437_green.ome.tiff","tile_y032768_x032768.tiff"
"orestes-1130","keep","auto_fill","D. orestes","16","Process_437_green.ome.tiff::tile_y036864_x028672.tiff::16","Process_437_green.ome.tiff","tile_y036864_x028672.tiff"
"orestes-1131","keep","auto_fill","D. orestes","17","Process_437_green.ome.tiff::tile_y028672_x008192.tiff::4","Process_437_green.ome.tiff","tile_y028672_x008192.tiff"
"orestes-1132","keep","auto_fill","D. orestes","18","Process_437_green.ome.tiff::tile_y004096_x016384.tiff::24","Process_437_green.ome.tiff","tile_y004096_x016384.tiff"
"orestes-1133","keep","auto_fill","D. orestes","19","Process_437_green.ome.tiff::tile_y024576_x004096.tiff::22","Process_437_green.ome.tiff","tile_y024576_x004096.tiff"
"orestes-1134","keep","auto_fill","D. orestes","20","Process_437_green.ome.tiff::tile_y004096_x032768.tiff::4","Process_437_green.ome.tiff","tile_y004096_x032768.tiff"
"orestes-1135","keep","auto_fill","D. orestes","21","Process_437_green.ome.tiff::tile_y032768_x028672.tiff::17","Process_437_green.ome.tiff","tile_y032768_x028672.tiff"
"orestes-1136","keep","auto_fill","D. orestes","22","Process_437_green.ome.tiff::tile_y028672_x024576.tiff::12","Process_437_green.ome.tiff","tile_y028672_x024576.tiff"
"orestes-1137","keep","auto_fill","D. orestes","23","Process_437_green.ome.tiff::tile_y028672_x016384.tiff::6","Process_437_green.ome.tiff","tile_y028672_x016384.tiff"
"orestes-1138","keep","auto_fill","D. orestes","24","Process_437_green.ome.tiff::tile_y028672_x000000.tiff::21","Process_437_green.ome.tiff","tile_y028672_x000000.tiff"
"orestes-1139","keep","auto_fill","D. orestes","25","Process_437_green.ome.tiff::tile_y032768_x032768.tiff::2","Process_437_green.ome.tiff","tile_y032768_x032768.tiff"
"orestes-1140","keep","auto_fill","D. orestes","26","Process_437_green.ome.tiff::tile_y036864_x024576.tiff::8","Process_437_green.ome.tiff","tile_y036864_x024576.tiff"
"orestes-1141","keep","auto_fill","D. orestes","27","Process_437_green.ome.tiff::tile_y004096_x012288.tiff::25","Process_437_green.ome.tiff","tile_y004096_x012288.tiff"
"orestes-1142","keep","auto_fill","D. orestes","28","Process_437_green.ome.tiff::tile_y000000_x020480.tiff::50","Process_437_green.ome.tiff","tile_y000000_x020480.tiff"
"orestes-1143","keep","auto_fill","D. orestes","29","Process_437_green.ome.tiff::tile_y004096_x024576.tiff::9","Process_437_green.ome.tiff","tile_y004096_x024576.tiff"
"orestes-1144","keep","auto_fill","D. orestes","30","Process_437_green.ome.tiff::tile_y028672_x008192.tiff::19","Process_437_green.ome.tiff","tile_y028672_x008192.tiff"
"orestes-1145","keep","auto_fill","D. orestes","31","Process_437_green.ome.tiff::tile_y040960_x012288.tiff::11","Process_437_green.ome.tiff","tile_y040960_x012288.tiff"
"orestes-1146","keep","auto_fill","D. orestes","32","Process_437_green.ome.tiff::tile_y028672_x004096.tiff::22","Process_437_green.ome.tiff","tile_y028672_x004096.tiff"
"orestes-1147","keep","auto_fill","D. orestes","33","Process_437_green.ome.tiff::tile_y004096_x016384.tiff::36","Process_437_green.ome.tiff","tile_y004096_x016384.tiff"
"orestes-1148","keep","auto_fill","D. orestes","34","Process_436_green.ome.tiff::tile_y028672_x008192.tiff::3","Process_436_green.ome.tiff","tile_y028672_x008192.tiff"
"orestes-1149","keep","auto_fill","D. orestes","35","Process_437_green.ome.tiff::tile_y004096_x012288.tiff::5","Process_437_green.ome.tiff","tile_y004096_x012288.tiff"
"orestes-1150","keep","auto_fill","D. orestes","36","Process_437_green.ome.tiff::tile_y000000_x012288.tiff::47","Process_437_green.ome.tiff","tile_y000000_x012288.tiff"
"orestes-1151","keep","auto_fill","D. orestes","37","Process_437_green.ome.tiff::tile_y020480_x024576.tiff::14","Process_437_green.ome.tiff","tile_y020480_x024576.tiff"
"orestes-1152","keep","auto_fill","D. orestes","38","Process_437_green.ome.tiff::tile_y000000_x012288.tiff::3","Process_437_green.ome.tiff","tile_y000000_x012288.tiff"
"orestes-1153","keep","auto_fill","D. orestes","39","Process_437_green.ome.tiff::tile_y024576_x004096.tiff::34","Process_437_green.ome.tiff","tile_y024576_x004096.tiff"
"orestes-1154","keep","auto_fill","D. orestes","40","Process_437_green.ome.tiff::tile_y016384_x012288.tiff::45","Process_437_green.ome.tiff","tile_y016384_x012288.tiff"
"orestes-1155","keep","auto_fill","D. orestes","41","Process_437_green.ome.tiff::tile_y020480_x016384.tiff::13","Process_437_green.ome.tiff","tile_y020480_x016384.tiff"
"orestes-1156","keep","auto_fill","D. orestes","42","Process_437_green.ome.tiff::tile_y032768_x028672.tiff::11","Process_437_green.ome.tiff","tile_y032768_x028672.tiff"
"orestes-1157","keep","auto_fill","D. orestes","43","Process_437_green.ome.tiff::tile_y004096_x016384.tiff::32","Process_437_green.ome.tiff","tile_y004096_x016384.tiff"
"orestes-1158","keep","auto_fill","D. orestes","44","Process_437_green.ome.tiff::tile_y032768_x028672.tiff::6","Process_437_green.ome.tiff","tile_y032768_x028672.tiff"
