id,decision,decision_source,species,rank,review_key,filename,tile_name
"perlapsus-0697","keep","implicit_default","D. perlapsus","17","Process_358_raw_green.ome.tiff::tile_y045056_x045056.tiff::11","Process_358_raw_green.ome.tiff","tile_y045056_x045056.tiff"
"perlapsus-0706","keep","implicit_default","D. perlapsus","26","Process_355_raw_green.ome.tiff::tile_y040960_x016384.tiff::1","Process_355_raw_green.ome.tiff","tile_y040960_x016384.tiff"
"perlapsus-0719","keep","implicit_default","D. perlapsus","39","Process_354_raw_green.ome.tiff::tile_y028672_x024576.tiff::10","Process_354_raw_green.ome.tiff","tile_y028672_x024576.tiff"
"perlapsus-0681","keep","implicit_default","D. perlapsus","1","Process_358_raw_green.ome.tiff::tile_y028672_x045056.tiff::1","Process_358_raw_green.ome.tiff","tile_y028672_x045056.tiff"
"perlapsus-0684","keep","implicit_default","D. perlapsus","4","Process_358_raw_green.ome.tiff::tile_y024576_x016384.tiff::5","Process_358_raw_green.ome.tiff","tile_y024576_x016384.tiff"
"perlapsus-0692","keep","implicit_default","D. perlapsus","12","Process_354_raw_green.ome.tiff::tile_y016384_x032768.tiff::12","Process_354_raw_green.ome.tiff","tile_y016384_x032768.tiff"
"perlapsus-0686","keep","implicit_default","D. perlapsus","6","Process_354_raw_green.ome.tiff::tile_y016384_x008192.tiff::1","Process_354_raw_green.ome.tiff","tile_y016384_x008192.tiff"
"perlapsus-0708","keep","implicit_default","D. perlapsus","28","Process_355_raw_green.ome.tiff::tile_y020480_x032768.tiff::64","Process_355_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"perlapsus-0688","keep","implicit_default","D. perlapsus","8","Process_354_raw_green.ome.tiff::tile_y020480_x040960.tiff::22","Process_354_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"perlapsus-0713","keep","implicit_default","D. perlapsus","33","Process_355_raw_green.ome.tiff::tile_y040960_x016384.tiff::61","Process_355_raw_green.ome.tiff","tile_y040960_x016384.tiff"
"perlapsus-0712","problem","explicit","D. perlapsus","32","Process_355_raw_green.ome.tiff::tile_y040960_x016384.tiff::4","Process_355_raw_green.ome.tiff","tile_y040960_x016384.tiff"
"perlapsus-0691","problem","explicit","D. perlapsus","11","Process_354_raw_green.ome.tiff::tile_y045056_x032768.tiff::15","Process_354_raw_green.ome.tiff","tile_y045056_x032768.tiff"
"perlapsus-0714","keep","implicit_default","D. perlapsus","34","Process_358_raw_green.ome.tiff::tile_y032768_x008192.tiff::22","Process_358_raw_green.ome.tiff","tile_y032768_x008192.tiff"
"perlapsus-0716","keep","implicit_default","D. perlapsus","36","Process_354_raw_green.ome.tiff::tile_y016384_x032768.tiff::4","Process_354_raw_green.ome.tiff","tile_y016384_x032768.tiff"
"perlapsus-0689","keep","implicit_default","D. perlapsus","9","Process_354_raw_green.ome.tiff::tile_y045056_x032768.tiff::9","Process_354_raw_green.ome.tiff","tile_y045056_x032768.tiff"
"perlapsus-0695","keep","implicit_default","D. perlapsus","15","Process_355_raw_green.ome.tiff::tile_y020480_x032768.tiff::22","Process_355_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"perlapsus-0718","keep","implicit_default","D. perlapsus","38","Process_354_raw_green.ome.tiff::tile_y020480_x040960.tiff::9","Process_354_raw_green.ome.tiff","tile_y020480_x040960.tiff"
"perlapsus-0720","problem","explicit","D. perlapsus","40","Process_358_raw_green.ome.tiff::tile_y028672_x040960.tiff::7","Process_358_raw_green.ome.tiff","tile_y028672_x040960.tiff"
"perlapsus-0710","keep","implicit_default","D. perlapsus","30","Process_358_raw_green.ome.tiff::tile_y024576_x016384.tiff::11","Process_358_raw_green.ome.tiff","tile_y024576_x016384.tiff"
"perlapsus-0703","keep","implicit_default","D. perlapsus","23","Process_358_raw_green.ome.tiff::tile_y032768_x008192.tiff::12","Process_358_raw_green.ome.tiff","tile_y032768_x008192.tiff"
"perlapsus-0682","keep","implicit_default","D. perlapsus","2","Process_358_raw_green.ome.tiff::tile_y032768_x008192.tiff::18","Process_358_raw_green.ome.tiff","tile_y032768_x008192.tiff"
"perlapsus-0698","keep","implicit_default","D. perlapsus","18","Process_354_raw_green.ome.tiff::tile_y028672_x024576.tiff::23","Process_354_raw_green.ome.tiff","tile_y028672_x024576.tiff"
"perlapsus-0701","keep","implicit_default","D. perlapsus","21","Process_355_raw_green.ome.tiff::tile_y040960_x008192.tiff::4","Process_355_raw_green.ome.tiff","tile_y040960_x008192.tiff"
"perlapsus-0707","keep","implicit_default","D. perlapsus","27","Process_358_raw_green.ome.tiff::tile_y032768_x008192.tiff::7","Process_358_raw_green.ome.tiff","tile_y032768_x008192.tiff"
"perlapsus-0700","problem","explicit","D. perlapsus","20","Process_354_raw_green.ome.tiff::tile_y028672_x024576.tiff::18","Process_354_raw_green.ome.tiff","tile_y028672_x024576.tiff"
"perlapsus-0693","keep","implicit_default","D. perlapsus","13","Process_354_raw_green.ome.tiff::tile_y016384_x032768.tiff::8","Process_354_raw_green.ome.tiff","tile_y016384_x032768.tiff"
"perlapsus-0696","problem","explicit","D. perlapsus","16","Process_355_raw_green.ome.tiff::tile_y040960_x016384.tiff::65","Process_355_raw_green.ome.tiff","tile_y040960_x016384.tiff"
"perlapsus-0685","keep","implicit_default","D. perlapsus","5","Process_355_raw_green.ome.tiff::tile_y040960_x008192.tiff::40","Process_355_raw_green.ome.tiff","tile_y040960_x008192.tiff"
"perlapsus-0699","keep","implicit_default","D. perlapsus","19","Process_354_raw_green.ome.tiff::tile_y020480_x016384.tiff::2","Process_354_raw_green.ome.tiff","tile_y020480_x016384.tiff"
"perlapsus-0690","problem","explicit","D. perlapsus","10","Process_354_raw_green.ome.tiff::tile_y036864_x036864.tiff::9","Process_354_raw_green.ome.tiff","tile_y036864_x036864.tiff"
"perlapsus-0711","problem","explicit","D. perlapsus","31","Process_358_raw_green.ome.tiff::tile_y024576_x032768.tiff::26","Process_358_raw_green.ome.tiff","tile_y024576_x032768.tiff"
"perlapsus-0683","keep","implicit_default","D. perlapsus","3","Process_354_raw_green.ome.tiff::tile_y028672_x004096.tiff::16","Process_354_raw_green.ome.tiff","tile_y028672_x004096.tiff"
"perlapsus-0717","problem","explicit","D. perlapsus","37","Process_355_raw_green.ome.tiff::tile_y040960_x008192.tiff::44","Process_355_raw_green.ome.tiff","tile_y040960_x008192.tiff"
"perlapsus-0704","keep","implicit_default","D. perlapsus","24","Process_355_raw_green.ome.tiff::tile_y040960_x016384.tiff::36","Process_355_raw_green.ome.tiff","tile_y040960_x016384.tiff"
"perlapsus-0705","keep","implicit_default","D. perlapsus","25","Process_354_raw_green.ome.tiff::tile_y036864_x036864.tiff::10","Process_354_raw_green.ome.tiff","tile_y036864_x036864.tiff"
"perlapsus-0702","keep","implicit_default","D. perlapsus","22","Process_354_raw_green.ome.tiff::tile_y016384_x008192.tiff::22","Process_354_raw_green.ome.tiff","tile_y016384_x008192.tiff"
"perlapsus-0715","keep","implicit_default","D. perlapsus","35","Process_354_raw_green.ome.tiff::tile_y036864_x036864.tiff::2","Process_354_raw_green.ome.tiff","tile_y036864_x036864.tiff"
"tilleyi-0741","keep","implicit_default","D. tilleyi","21","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::50","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0744","keep","implicit_default","D. tilleyi","24","Process_350_raw_green.ome.tiff::tile_y020480_x032768.tiff::53","Process_350_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"tilleyi-0739","keep","implicit_default","D. tilleyi","19","Process_350_raw_green.ome.tiff::tile_y024576_x045056.tiff::13","Process_350_raw_green.ome.tiff","tile_y024576_x045056.tiff"
"tilleyi-0724","keep","implicit_default","D. tilleyi","4","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::140","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0722","keep","implicit_default","D. tilleyi","2","Process_350_raw_green.ome.tiff::tile_y053248_x040960.tiff::20","Process_350_raw_green.ome.tiff","tile_y053248_x040960.tiff"
"tilleyi-0747","keep","implicit_default","D. tilleyi","27","Process_351_raw_green.ome.tiff::tile_y040960_x004096.tiff::45","Process_351_raw_green.ome.tiff","tile_y040960_x004096.tiff"
"tilleyi-0733","keep","implicit_default","D. tilleyi","13","Process_351_raw_green.ome.tiff::tile_y045056_x049152.tiff::13","Process_351_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"tilleyi-0756","problem","explicit","D. tilleyi","36","Process_350_raw_green.ome.tiff::tile_y040960_x040960.tiff::63","Process_350_raw_green.ome.tiff","tile_y040960_x040960.tiff"
"tilleyi-0749","keep","implicit_default","D. tilleyi","29","Process_351_raw_green.ome.tiff::tile_y040960_x004096.tiff::37","Process_351_raw_green.ome.tiff","tile_y040960_x004096.tiff"
"tilleyi-0752","keep","implicit_default","D. tilleyi","32","Process_350_raw_green.ome.tiff::tile_y020480_x032768.tiff::104","Process_350_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"tilleyi-0735","keep","implicit_default","D. tilleyi","15","Process_351_raw_green.ome.tiff::tile_y028672_x077824.tiff::23","Process_351_raw_green.ome.tiff","tile_y028672_x077824.tiff"
"tilleyi-0736","keep","implicit_default","D. tilleyi","16","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::26","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0723","keep","implicit_default","D. tilleyi","3","Process_351_raw_green.ome.tiff::tile_y028672_x077824.tiff::75","Process_351_raw_green.ome.tiff","tile_y028672_x077824.tiff"
"tilleyi-0748","keep","implicit_default","D. tilleyi","28","Process_350_raw_green.ome.tiff::tile_y020480_x032768.tiff::98","Process_350_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"tilleyi-0738","keep","implicit_default","D. tilleyi","18","Process_351_raw_green.ome.tiff::tile_y040960_x004096.tiff::4","Process_351_raw_green.ome.tiff","tile_y040960_x004096.tiff"
"tilleyi-0746","keep","implicit_default","D. tilleyi","26","Process_351_raw_green.ome.tiff::tile_y028672_x077824.tiff::56","Process_351_raw_green.ome.tiff","tile_y028672_x077824.tiff"
"tilleyi-0754","keep","implicit_default","D. tilleyi","34","Process_351_raw_green.ome.tiff::tile_y028672_x077824.tiff::18","Process_351_raw_green.ome.tiff","tile_y028672_x077824.tiff"
"tilleyi-0725","keep","implicit_default","D. tilleyi","5","Process_351_raw_green.ome.tiff::tile_y045056_x049152.tiff::54","Process_351_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"tilleyi-0757","keep","implicit_default","D. tilleyi","37","Process_350_raw_green.ome.tiff::tile_y053248_x040960.tiff::46","Process_350_raw_green.ome.tiff","tile_y053248_x040960.tiff"
"tilleyi-0732","keep","implicit_default","D. tilleyi","12","Process_351_raw_green.ome.tiff::tile_y045056_x049152.tiff::10","Process_351_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"tilleyi-0731","keep","implicit_default","D. tilleyi","11","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::81","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0760","keep","implicit_default","D. tilleyi","40","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::128","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0743","keep","implicit_default","D. tilleyi","23","Process_350_raw_green.ome.tiff::tile_y053248_x040960.tiff::55","Process_350_raw_green.ome.tiff","tile_y053248_x040960.tiff"
"tilleyi-0726","keep","implicit_default","D. tilleyi","6","Process_351_raw_green.ome.tiff::tile_y028672_x077824.tiff::35","Process_351_raw_green.ome.tiff","tile_y028672_x077824.tiff"
"tilleyi-0750","keep","implicit_default","D. tilleyi","30","Process_351_raw_green.ome.tiff::tile_y028672_x077824.tiff::11","Process_351_raw_green.ome.tiff","tile_y028672_x077824.tiff"
"tilleyi-0737","keep","implicit_default","D. tilleyi","17","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::122","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0755","keep","implicit_default","D. tilleyi","35","Process_351_raw_green.ome.tiff::tile_y040960_x004096.tiff::54","Process_351_raw_green.ome.tiff","tile_y040960_x004096.tiff"
"tilleyi-0758","keep","implicit_default","D. tilleyi","38","Process_351_raw_green.ome.tiff::tile_y045056_x049152.tiff::35","Process_351_raw_green.ome.tiff","tile_y045056_x049152.tiff"
"tilleyi-0721","keep","implicit_default","D. tilleyi","1","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::48","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0742","keep","implicit_default","D. tilleyi","22","Process_351_raw_green.ome.tiff::tile_y073728_x053248.tiff::202","Process_351_raw_green.ome.tiff","tile_y073728_x053248.tiff"
"tilleyi-0751","keep","implicit_default","D. tilleyi","31","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::127","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0729","problem","explicit","D. tilleyi","9","Process_350_raw_green.ome.tiff::tile_y053248_x040960.tiff::36","Process_350_raw_green.ome.tiff","tile_y053248_x040960.tiff"
"tilleyi-0753","keep","implicit_default","D. tilleyi","33","Process_351_raw_green.ome.tiff::tile_y028672_x077824.tiff::14","Process_351_raw_green.ome.tiff","tile_y028672_x077824.tiff"
"tilleyi-0727","keep","implicit_default","D. tilleyi","7","Process_350_raw_green.ome.tiff::tile_y024576_x045056.tiff::35","Process_350_raw_green.ome.tiff","tile_y024576_x045056.tiff"
"tilleyi-0745","keep","implicit_default","D. tilleyi","25","Process_350_raw_green.ome.tiff::tile_y020480_x032768.tiff::141","Process_350_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"tilleyi-0728","keep","implicit_default","D. tilleyi","8","Process_350_raw_green.ome.tiff::tile_y024576_x045056.tiff::60","Process_350_raw_green.ome.tiff","tile_y024576_x045056.tiff"
"tilleyi-0759","keep","implicit_default","D. tilleyi","39","Process_351_raw_green.ome.tiff::tile_y073728_x053248.tiff::42","Process_351_raw_green.ome.tiff","tile_y073728_x053248.tiff"
"tilleyi-0734","keep","implicit_default","D. tilleyi","14","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::88","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0730","keep","implicit_default","D. tilleyi","10","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::113","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"tilleyi-0740","keep","implicit_default","D. tilleyi","20","Process_350_raw_green.ome.tiff::tile_y008192_x032768.tiff::62","Process_350_raw_green.ome.tiff","tile_y008192_x032768.tiff"
"valtos-0768","keep","implicit_default","D. valtos","8","Process_362_raw_green.ome.tiff::tile_y040960_x053248.tiff::1","Process_362_raw_green.ome.tiff","tile_y040960_x053248.tiff"
"valtos-0761","keep","implicit_default","D. valtos","1","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::147","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0800","keep","implicit_default","D. valtos","40","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::136","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0773","keep","implicit_default","D. valtos","13","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::63","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0763","keep","implicit_default","D. valtos","3","Process_362_raw_green.ome.tiff::tile_y049152_x004096.tiff::63","Process_362_raw_green.ome.tiff","tile_y049152_x004096.tiff"
"valtos-0781","keep","implicit_default","D. valtos","21","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::136","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0796","keep","implicit_default","D. valtos","36","Process_362_raw_green.ome.tiff::tile_y049152_x004096.tiff::25","Process_362_raw_green.ome.tiff","tile_y049152_x004096.tiff"
"valtos-0779","keep","implicit_default","D. valtos","19","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::339","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0784","keep","implicit_default","D. valtos","24","Process_362_raw_green.ome.tiff::tile_y049152_x004096.tiff::17","Process_362_raw_green.ome.tiff","tile_y049152_x004096.tiff"
"valtos-0798","problem","explicit","D. valtos","38","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::53","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0780","keep","implicit_default","D. valtos","20","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::96","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0797","problem","explicit","D. valtos","37","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::31","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0792","keep","implicit_default","D. valtos","32","Process_362_raw_green.ome.tiff::tile_y028672_x045056.tiff::65","Process_362_raw_green.ome.tiff","tile_y028672_x045056.tiff"
"valtos-0793","keep","implicit_default","D. valtos","33","Process_362_raw_green.ome.tiff::tile_y049152_x004096.tiff::86","Process_362_raw_green.ome.tiff","tile_y049152_x004096.tiff"
"valtos-0771","keep","implicit_default","D. valtos","11","Process_362_raw_green.ome.tiff::tile_y040960_x053248.tiff::136","Process_362_raw_green.ome.tiff","tile_y040960_x053248.tiff"
"valtos-0778","keep","implicit_default","D. valtos","18","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::10","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0764","keep","implicit_default","D. valtos","4","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::126","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0774","keep","implicit_default","D. valtos","14","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::133","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0788","keep","implicit_default","D. valtos","28","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::121","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0789","keep","implicit_default","D. valtos","29","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::84","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0790","problem","explicit","D. valtos","30","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::48","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0791","keep","implicit_default","D. valtos","31","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::98","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0767","keep","implicit_default","D. valtos","7","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::129","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0782","keep","implicit_default","D. valtos","22","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::311","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0795","problem","explicit","D. valtos","35","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::152","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0762","keep","implicit_default","D. valtos","2","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::25","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0775","keep","implicit_default","D. valtos","15","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::105","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0785","keep","implicit_default","D. valtos","25","Process_362_raw_green.ome.tiff::tile_y040960_x053248.tiff::92","Process_362_raw_green.ome.tiff","tile_y040960_x053248.tiff"
"valtos-0787","keep","implicit_default","D. valtos","27","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::310","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0766","keep","implicit_default","D. valtos","6","Process_362_raw_green.ome.tiff::tile_y040960_x053248.tiff::16","Process_362_raw_green.ome.tiff","tile_y040960_x053248.tiff"
"valtos-0772","keep","implicit_default","D. valtos","12","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::16","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0765","keep","implicit_default","D. valtos","5","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::336","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0786","keep","implicit_default","D. valtos","26","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::26","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0769","keep","implicit_default","D. valtos","9","Process_363_raw_green.ome.tiff::tile_y040960_x065536.tiff::62","Process_363_raw_green.ome.tiff","tile_y040960_x065536.tiff"
"valtos-0770","keep","implicit_default","D. valtos","10","Process_362_raw_green.ome.tiff::tile_y028672_x045056.tiff::52","Process_362_raw_green.ome.tiff","tile_y028672_x045056.tiff"
"valtos-0783","keep","implicit_default","D. valtos","23","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::107","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0777","keep","implicit_default","D. valtos","17","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::208","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"valtos-0799","keep","implicit_default","D. valtos","39","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::84","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0794","keep","implicit_default","D. valtos","34","Process_362_raw_green.ome.tiff::tile_y053248_x032768.tiff::104","Process_362_raw_green.ome.tiff","tile_y053248_x032768.tiff"
"valtos-0776","keep","implicit_default","D. valtos","16","Process_363_raw_green.ome.tiff::tile_y040960_x061440.tiff::62","Process_363_raw_green.ome.tiff","tile_y040960_x061440.tiff"
"welteri-0828","problem","explicit","D. welteri","28","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::158","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0813","keep","implicit_default","D. welteri","13","Process_318_raw_green.ome.tiff::tile_y032768_x004096.tiff::6","Process_318_raw_green.ome.tiff","tile_y032768_x004096.tiff"
"welteri-0833","problem","explicit","D. welteri","33","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::41","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0809","keep","implicit_default","D. welteri","9","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::59","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0804","problem","explicit","D. welteri","4","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::179","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0829","problem","explicit","D. welteri","29","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::103","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0819","problem","explicit","D. welteri","19","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::99","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0814","problem","explicit","D. welteri","14","Process_318_raw_green.ome.tiff::tile_y032768_x049152.tiff::29","Process_318_raw_green.ome.tiff","tile_y032768_x049152.tiff"
"welteri-0805","keep","implicit_default","D. welteri","5","Process_318_raw_green.ome.tiff::tile_y020480_x032768.tiff::5","Process_318_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"welteri-0811","problem","explicit","D. welteri","11","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::81","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0810","keep","implicit_default","D. welteri","10","Process_318_raw_green.ome.tiff::tile_y032768_x024576.tiff::25","Process_318_raw_green.ome.tiff","tile_y032768_x024576.tiff"
"welteri-0834","keep","implicit_default","D. welteri","34","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::147","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0803","keep","implicit_default","D. welteri","3","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::108","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0825","keep","implicit_default","D. welteri","25","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::10","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0806","problem","explicit","D. welteri","6","Process_318_raw_green.ome.tiff::tile_y032768_x053248.tiff::24","Process_318_raw_green.ome.tiff","tile_y032768_x053248.tiff"
"welteri-0802","keep","implicit_default","D. welteri","2","Process_319_raw_green.ome.tiff::tile_y000000_x000000.tiff::19","Process_319_raw_green.ome.tiff","tile_y000000_x000000.tiff"
"welteri-0838","keep","implicit_default","D. welteri","38","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::132","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0817","problem","explicit","D. welteri","17","Process_319_raw_green.ome.tiff::tile_y000000_x000000.tiff::4","Process_319_raw_green.ome.tiff","tile_y000000_x000000.tiff"
"welteri-0812","keep","implicit_default","D. welteri","12","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::107","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0835","keep","implicit_default","D. welteri","35","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::115","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0820","keep","implicit_default","D. welteri","20","Process_318_raw_green.ome.tiff::tile_y032768_x004096.tiff::9","Process_318_raw_green.ome.tiff","tile_y032768_x004096.tiff"
"welteri-0801","keep","implicit_default","D. welteri","1","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::95","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0818","keep","implicit_default","D. welteri","18","Process_319_raw_green.ome.tiff::tile_y040960_x073728.tiff::106","Process_319_raw_green.ome.tiff","tile_y040960_x073728.tiff"
"welteri-0832","problem","explicit","D. welteri","32","Process_318_raw_green.ome.tiff::tile_y020480_x032768.tiff::4","Process_318_raw_green.ome.tiff","tile_y020480_x032768.tiff"
"welteri-0837","problem","explicit","D. welteri","37","Process_318_raw_green.ome.tiff::tile_y004096_x004096.tiff::22","Process_318_raw_green.ome.tiff","tile_y004096_x004096.tiff"
"welteri-0836","problem","explicit","D. welteri","36","Process_318_raw_green.ome.tiff::tile_y032768_x049152.tiff::31","Process_318_raw_green.ome.tiff","tile_y032768_x049152.tiff"
"welteri-0821","keep","implicit_default","D. welteri","21","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::181","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0808","keep","implicit_default","D. welteri","8","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::137","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0826","keep","implicit_default","D. welteri","26","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::176","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0840","keep","implicit_default","D. welteri","40","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::223","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
"welteri-0831","keep","implicit_default","D. welteri","31","Process_319_raw_green.ome.tiff::tile_y000000_x000000.tiff::42","Process_319_raw_green.ome.tiff","tile_y000000_x000000.tiff"
"welteri-0824","keep","implicit_default","D. welteri","24","Process_319_raw_green.ome.tiff::tile_y040960_x020480.tiff::77","Process_319_raw_green.ome.tiff","tile_y040960_x020480.tiff"
